CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;SCORE_ESCUDO;TX_ENUNCIADO
6;LC;118144;C;23;0;;2.43295;0.90091;0.13239;AZUL;1281;;0;2023;1.50122;"*010175AZ21*
QUESTÃO 50 TEXTO II
Paulo Freire construiu uma pedagogia da esperança.
Superar a história da escravidão como principal marca
Na sua concepção, a história não é algo pronto e acabado.
da trajetória do negro no país tem sido uma tônica daqueles
As estruturas de opressão e as desigualdades, apesar
que se dedicam a pesquisar as heranças de origem afro
de serem naturalizadas, são sócio e historicamente
à cultura brasileira. A esse esforço de reconstrução
construídas. Daí a importância de os educandos tomarem
da própria história do país, alia-se agora a criação da
consciência da sua realidade para, assim, transformá-la.
plataforma digital Ancestralidades. “A história do negro
DEMARCHI, J. L. Paulo Freire. Disponível em: https://diplomatique.org.br.
no Brasil vai continuar sendo contada, e cada passo que Acesso em: 6 out. 2021 (adaptado).
a gente dá para trás é um passo que a gente avança”, diz Com base no conceito de ética pedagógica presente nos
Márcio Black, idealizador da plataforma, sobre o estudo textos, os educandos tornam-se responsáveis pela
de figuras ainda encobertas pela perspectiva histórica AA participação sociopolítica.
imposta pelos colonizadores da América. BB definição estético-cultural.
FIORATI, G. Projeto joga luz sobre negros e revê perspectiva histórica. CC competição econômica local.
Disponível em: www1.folha.uol.com.br. Acesso em: 10 nov. 2021 (adaptado).
DD manutenção do sistema escolar.
Em relação ao conhecimento sobre a formação cultural
EE capacitação de mobilidade individual.
brasileira, iniciativas como a descrita no texto favorecem o(a)
AA recuperação do tradicionalismo. QUESTÃO 53
BB estímulo ao antropocentrismo. A Cordilheira do Himalaia tem mais de 50 milhões de
CC reforço do etnocentrismo. anos, sendo classificada como a maior cordilheira do planeta.
DD resgate do teocentrismo. Originário da língua sânscrito, comum na região, seu nome
quer dizer “morada da neve”. É possível encontrar nessa
EE crítica ao eurocentrismo.
cordilheira as quinze maiores montanhas do mundo. Ao todo,
QUESTÃO 51 existem mais de cem picos, que contam com altitudes bem
maiores que 7 000 m. O Everest, considerado o ponto mais
Escrito durante a Primeira Guerra Mundial, o seguinte
alto da Terra, tem nada menos que 8 848 m de altitude, e
trecho faz parte da carta enviada pelo secretário do exterior
continua crescendo, aproximadamente, 0,8 mm a cada ano.
britânico, Sir Arthur James Balfour, ao banqueiro Lord
Disponível em: https://meioambiente.culturamix.com. Acesso em: 12 nov. 2021 (adaptado).
Rotschild, presidente da Liga Sionista, em 2 de novembro
Qual dinâmica natural é responsável pelo fenômeno
de 1917, a carta ficou conhecida como Declaração Balfour:
apresentado?
“O governo de Sua Majestade vê com aprovação o
AA Derrame de lava vulcânica.
estabelecimento na Palestina de um lar nacional para
BB Encontro de placas tectônicas.
o povo judeu, e fará todos os esforços para facilitar tal
objetivo. Nada será feito que possa prejudicar os direitos CC Ação do intemperismo químico.
civis e religiosos das comunidades não judaicas na DD Sedimentação de erosão eólica.
Palestina.” EE Derretimento de geleiras glaciais.
GATTAZ, A. A Guerra da Palestina. São Paulo: Usina do Livro, 2002 (adaptado).
QUESTÃO 54
A análise do resultado do processo em questão revela que
Eu poderia concluir que a raiva é um pensamento, que
ogoverno inglês foi incapaz de garantir seu objetivo de
estar com raiva é pensar que alguém é detestável, e que
AA promover o bem-estar social.
esse pensamento, como todos os outros — assim como
BB negociar o apoio muçulmano. Descartes o mostrou —, não poderia residir em nenhum
CC mediar os conflitos territoriais. fragmento de matéria. A raiva seria, portanto, espírito.
DD estimular a cooperação regional. Porém, quando me volto para minha própria experiência
da raiva, devo confessar que ela não estava fora do meu
EE combater os governos autocráticos.
corpo, mas inexplicavelmente nele.
MERLEAU-PONTY, M. Quinta conversa: o homem visto de fora.
QUESTÃO 52
São Paulo: Martins Fontes, 1948 (adaptado).
TEXTO I No que se refere ao problema do corpo, a filosofia cartesiana
apresenta-se como contraponto ao entendimento expresso
Como presença consciente no mundo não posso
no texto por
escapar à responsabilidade ética no meu mover-me no
mundo. Se sou puro produto da determinação genética ou AA apresentar uma visão dualista.
cultural ou de classe, sou irresponsável pelo que faço no BB confirmar uma tese naturalista.
meu mover-me no mundo e, se careço de responsabilidade, CC demonstrar uma premissa realista.
não posso falar em ética. DD sustentar um argumento idealista.
FREIRE, P. Pedagogia da autonomia: saberes necessários
à prática educativa. São Paulo: Paz e Terra, 1996. EE defender uma posição intencionalista.
–CH • 1º DIA • CADERNO 1 • AZUL– 21"
60;CH;141049;D;22;0;;1.40431;0.08591;0.21032;AZUL;1191;;0;2023;1.4992899999999998;"*010175AZ17*
QUESTÃO 39 QUESTÃO 41
A petição on-line criada por um cidadão paulista “Ganhei 25 medalhas em mundiais, sete em Jogos
surtiu efeito: casado há três anos com seu companheiro, Olímpicos, e sou uma sobrevivente de abuso sexual.”
ele pedia a alteração da definição de “casamento” no Foi assim que Simone Biles se apresentou ao comitê do
tradicional dicionário Michaelis em português. Na definição Senado norte-americano que investiga as supostas falhas
anterior, casamento aparecia como “união legítima entre do FBI no caso Larry Nassar. Biles e outras três atletas,
homem e mulher” e “união legal entre homem e mulher, vítimas dos abusos do ex-médico da equipe de ginástica
para constituir família”.
feminina dos EUA, exigiram que os agentes da investigação
O novo verbete não traz em nenhum momento as sejam processados por falta de ação prévia contra Nassar,
palavras homem ou mulher — agora a definição de agora preso. Biles esclareceu que culpa Larry Nassar
casamento se refere a “pessoas”. e “todo o sistema que o permitiu e o perpetrou”, acusando
Para o diretor de comunicação do site onde a petição foi a Federação de Ginástica e o Comitê Olímpico dos Estados
publicada, a iniciativa mostra a “eficiência da mobilização”.
Unidos de saberem “muito antes” que ela havia sofrido
“Em dois dias, mudou-se uma definição que permanecia
abusos. A melhor ginasta do mundo é um ícone. Nos Jogos
a mesma há décadas”, afirma. E conclui: “A plataforma
Olímpicos de Tóquio, uma lesão psicológica a impediu de
serve para todos os tipos de causas, para as mudanças
competir como previa. No entanto, ela chegou ao topo como
que importam para as pessoas.”.
uma líder no trabalho de acabar com o preconceito com
SENRA, R. Disponível em: www.bbc.com. Acesso em: 29 out. 2015.
os problemas de saúde mental. “Não quero que nenhum
A notícia trata da mudança ocorrida em um dicionário da
outro atleta olímpico sofra o horror que eu e outras centenas
língua portuguesa. Segundo o texto, essa mudança foi
suportamos e continuamos suportando até hoje”, afirmou.
impulsionada pela
Disponível em: https://brasil.elpais.com. Acesso em: 31 out. 2021 (adaptado).
AA inclusão de informações no verbete.
O fato relatado na notícia chama a atenção acerca da
BB relevância social da instituição casamento.
necessidade de reflexão sobre a relação entre o esporte e
CC utilização pública da petição pelos cidadãos.
AA o desempenho atlético internacional.
DD rapidez na disseminação digital do verbete. BB a dimensão emocional dos atletas.
EE divulgação de plataformas para a criação de petição. CC os comitês olímpicos nacionais.
DD as instituições de inteligência.
QUESTÃO 40
EE as federações esportivas.
A neozelandesa Laurel Hubbard fez história nos Jogos
Olímpicos. Apesar de ter ficado de fora da disputa por QUESTÃO 42
medalhas, a levantadora de peso deixou sua marca na
O acesso às Práticas Corporais/Atividades Físicas
edição de Tóquio por ser a primeira mulher abertamente
(PC/AF) é desigual no Brasil, à semelhança de outros
transgênero a participar de uma competição olímpica.
No início da carreira, na década de 1990, a neozelandesa indicadores sociais e de saúde. Em geral, PC/AF prazerosas,
participava de disputas na categoria masculina. diversificadas, mais afeitas ao período de lazer estão
Em 2001, aos 23 anos, ela se afastou da atividade. concentradas nas populações mais abastadas. As atividades
“A pressão de tentar me encaixar em um mundo que talvez
físicas de deslocamento, trajetos a pé ou de bicicleta para
não tenha sido feito para pessoas como eu se tornou um
estudar ou trabalhar, por exemplo, são mais frequentes
fardo muito grande para suportar.” Em 2012, Laurel começou
sua transição de gênero por meio de terapias hormonais e, na classe social menos favorecida. Aqui, há uma relação
em 2013, declarou abertamente ser uma mulher trans. Para inversa e perversa entre variáveis socioeconômicas de acesso
o Comitê Olímpico Internacional, a participação de mulheres às PC/AF. As maiores prevalências de inatividade física foram
trans nos Jogos é permitida caso o nível de testosterona,
em mulheres, pessoas com 60 anos ou mais, negros, pessoas
hormônio que aumenta a massa muscular, esteja abaixo de
com autoavaliação de saúde ruim ou muito ruim, com renda
10 nanomols por litro por pelo menos 12 meses.
familiar de até quatro salários mínimos por pessoa, pessoas
Disponível em: https://revistagalileu.globo.com. Acesso em: 18 nov. 2021 (adaptado).
No texto, os limites do potencial inclusivo do esporte são que desconhecem programas públicos de PC/AF e residentes
dados pela em áreas sem locais públicos para a prática.
AA dificuldade de conseguir bons resultados esportivos. KNUTH, A. G.; ANTUNES, P. C. Saúde e Sociedade, n. 2, 2021 (adaptado).
BB dependência de características biológicas padronizadas. O fator central que impacta a realização de práticas
CC inexistência de uma categoria para pessoas corporais/atividades físicas no tempo de lazer no Brasil é a
transgênero. AA diferença entre homens e mulheres.
DD necessidade de afastamento temporário das BB inexistência de políticas públicas.
competições. CC diversidade de faixa etária.
EE impossibilidade de uso controlado de substâncias DD variação de condição étnica.
exógenas. EE desigualdade entre classes sociais.
–LC • 1º DIA • CADERNO 1 • AZUL– 17"
111;CN;97133;E;18;0;;2.64554;0.91215;0.21322;AZUL;1301;;0;2023;1.48853;Questão de Espanhol - Posição 111 (Consulte o Caderno Azul Oficial)
111;CN;97133;E;18;0;;2.64554;0.91215;0.21322;AZUL;1261;;0;2023;1.48853;Questão de Espanhol - Posição 111 (Consulte o Caderno Azul Oficial)
27;LC;140870;A;24;0;;1.89752;0.42059;0.21091;AZUL;1281;;0;2023;1.47872;"QUESTÃO 73 QUESTÃO 75
Os séculos XV e XVI, quando se vão desmoronando A torcida do Fluminense inicia um movimento para
as estruturas socioeconômicas da Idade Média perante mudar a letra de uma das músicas mais populares das
os novos imperativos da Época moderna, constituem um arquibancadas tricolores. Grupos pedem a remoção do
momento-chave na história florestal de toda a Europa termo “mulambo imundo”, em uma provocação direta ao
Ocidental. Abre-se, genericamente, um longo período Flamengo. Mulambo é um termo que surgiu em Angola,
de “crise florestal”, que se manifesta com acuidade nos na época da escravatura, e eles eram chamados de
países onde mais se desenvolvem as atividades industriais mulambos pelos senhores de engenho, os patrões
e comerciais. As necessidades em produtos lenhosos das fazendas.
aumentam drasticamente com o crescimento do consumo Disponível em: https://oglobo.globo.com. Acesso em: 23 nov. 2021.
nos mercados urbanos e nas regiões onde progridem a
Qual mudança no comportamento social a proposta
metalurgia e a construção naval, além da sua utilização
reportada no texto reflete?
na vida quotidiana de toda a população.
DEVY-VARETA, N. Para uma geografia histórica da floresta portuguesa. AA Rejeição de costumes elitistas.
Revista da Faculdade de Letras — Geografia, n. 1, 1986 (adaptado). BB Repulsão de condutas misóginas.
Qual acontecimento do período contribuiu diretamente
CC Condenação do preconceito racial.
para o agravamento da situação descrita?
DD Criminalização de práticas homofóbicas.
AA O processo de expansão marítima.
EE Contestação do comportamento machista.
BB A eclosão do renascimento cultural.
CC A concretização da centralização política. QUESTÃO 76
DD O movimento de reformas religiosas.
EE A manutenção do sistema feudal.
QUESTÃO 74
Tahuantinsuyu — nome do Império Inca em quéchua —
era dividido em quatro partes ou suyus: Chinchaysuyu
(noroeste do Peru e Equador), Antisuyu (parte amazônica
do império), Collasuyu (atual Bolívia) e Condesuyu (costa
do Oceano Pacífico) e tinha Cuzco, no atual Peru,
como sua capital imperial. Oficialmente, todas as etnias
dominadas pelos incas deveriam adotar a língua quéchua,
adorar o Sapa Inca e o Sol e pagar taxas em forma de
horas de trabalhos periódicos. No entanto, pode-se dizer
que o Império Inca era como um mosaico cultural em que
vários e diferentes grupos étnicos adoravam o Sapa Inca
e o Sol mas, simultaneamente, continuavam a adorar seus
deuses locais e também a falar em suas línguas nativas.
MARTINS, C. Os incas e os tahuantinsuyu: apresentação. Disponível em:
http://antigo.anphlac.org. Acesso em: 6 out. 2021 (adaptado).
Ao comparar, no texto, a vertente da dominação territorial
com os aspectos culturais, os incas tinham uma postura
AA aceitável no que alude aos direitos humanos.
BB admissível no que remete às crenças coloniais.
CC tolerável no que se refere aos regimes tributários.
Fonte: IBGE
DD flexível no que diz respeito aos costumes religiosos.
EE compreensível no que concerne às normas laborais.
–CH • 1º DIA • CADERNO 1 • AZUL– 27
rehlum
rop
sohliF
*010175AZ27*
Taxa de fecundidade no Brasil
De 1960 a 2020,
número de filhos baixa de
6,3 para 1,5
7
6,3
6 5,8
5
4,1
4
3 2,8
2,4
2 1,8
1,5 1,5 1,5 1,5
1
0
1960 1970 19801990200020102020203020402050
Décadas
Disponível em: www.insper.edu.br. Acesso em: 27 set. 2021 (adaptado).
Qual fator foi determinante para a mudança do indicador
apresentado no gráfico?
AA Flexibilização legal da prática de aborto.
BB Envelhecimento da população brasileira.
CC Crescimento dos casos de gravidez precoce.
DD Participação feminina no mercado de trabalho.
EE Diminuição dos benefícios na licença-maternidade."
27;LC;140870;A;24;0;;1.89752;0.42059;0.21091;AZUL;1241;;0;2023;1.47872;"QUESTÃO 73 QUESTÃO 75
Os séculos XV e XVI, quando se vão desmoronando A torcida do Fluminense inicia um movimento para
as estruturas socioeconômicas da Idade Média perante mudar a letra de uma das músicas mais populares das
os novos imperativos da Época moderna, constituem um arquibancadas tricolores. Grupos pedem a remoção do
momento-chave na história florestal de toda a Europa termo “mulambo imundo”, em uma provocação direta ao
Ocidental. Abre-se, genericamente, um longo período Flamengo. Mulambo é um termo que surgiu em Angola,
de “crise florestal”, que se manifesta com acuidade nos na época da escravatura, e eles eram chamados de
países onde mais se desenvolvem as atividades industriais mulambos pelos senhores de engenho, os patrões
e comerciais. As necessidades em produtos lenhosos das fazendas.
aumentam drasticamente com o crescimento do consumo Disponível em: https://oglobo.globo.com. Acesso em: 23 nov. 2021.
nos mercados urbanos e nas regiões onde progridem a
Qual mudança no comportamento social a proposta
metalurgia e a construção naval, além da sua utilização
reportada no texto reflete?
na vida quotidiana de toda a população.
DEVY-VARETA, N. Para uma geografia histórica da floresta portuguesa. AA Rejeição de costumes elitistas.
Revista da Faculdade de Letras — Geografia, n. 1, 1986 (adaptado). BB Repulsão de condutas misóginas.
Qual acontecimento do período contribuiu diretamente
CC Condenação do preconceito racial.
para o agravamento da situação descrita?
DD Criminalização de práticas homofóbicas.
AA O processo de expansão marítima.
EE Contestação do comportamento machista.
BB A eclosão do renascimento cultural.
CC A concretização da centralização política. QUESTÃO 76
DD O movimento de reformas religiosas.
EE A manutenção do sistema feudal.
QUESTÃO 74
Tahuantinsuyu — nome do Império Inca em quéchua —
era dividido em quatro partes ou suyus: Chinchaysuyu
(noroeste do Peru e Equador), Antisuyu (parte amazônica
do império), Collasuyu (atual Bolívia) e Condesuyu (costa
do Oceano Pacífico) e tinha Cuzco, no atual Peru,
como sua capital imperial. Oficialmente, todas as etnias
dominadas pelos incas deveriam adotar a língua quéchua,
adorar o Sapa Inca e o Sol e pagar taxas em forma de
horas de trabalhos periódicos. No entanto, pode-se dizer
que o Império Inca era como um mosaico cultural em que
vários e diferentes grupos étnicos adoravam o Sapa Inca
e o Sol mas, simultaneamente, continuavam a adorar seus
deuses locais e também a falar em suas línguas nativas.
MARTINS, C. Os incas e os tahuantinsuyu: apresentação. Disponível em:
http://antigo.anphlac.org. Acesso em: 6 out. 2021 (adaptado).
Ao comparar, no texto, a vertente da dominação territorial
com os aspectos culturais, os incas tinham uma postura
AA aceitável no que alude aos direitos humanos.
BB admissível no que remete às crenças coloniais.
CC tolerável no que se refere aos regimes tributários.
Fonte: IBGE
DD flexível no que diz respeito aos costumes religiosos.
EE compreensível no que concerne às normas laborais.
–CH • 1º DIA • CADERNO 1 • AZUL– 27
rehlum
rop
sohliF
*010175AZ27*
Taxa de fecundidade no Brasil
De 1960 a 2020,
número de filhos baixa de
6,3 para 1,5
7
6,3
6 5,8
5
4,1
4
3 2,8
2,4
2 1,8
1,5 1,5 1,5 1,5
1
0
1960 1970 19801990200020102020203020402050
Décadas
Disponível em: www.insper.edu.br. Acesso em: 27 set. 2021 (adaptado).
Qual fator foi determinante para a mudança do indicador
apresentado no gráfico?
AA Flexibilização legal da prática de aborto.
BB Envelhecimento da população brasileira.
CC Crescimento dos casos de gravidez precoce.
DD Participação feminina no mercado de trabalho.
EE Diminuição dos benefícios na licença-maternidade."
140;MT;117920;A;30;0;;2.92825;1.17752;0.17261;AZUL;1291;;0;2023;1.4608899999999998;Questão de Espanhol - Posição 140 (Consulte o Caderno Azul Oficial)
140;MT;117920;A;30;0;;2.92825;1.17752;0.17261;AZUL;1251;;0;2023;1.4608899999999998;Questão de Espanhol - Posição 140 (Consulte o Caderno Azul Oficial)
156;MT;141513;A;20;0;;1.72676;0.3783;0.17229;AZUL;1211;;0;2023;1.45717;Questão de Espanhol - Posição 156 (Consulte o Caderno Azul Oficial)
55;CH;48754;A;21;0;;2.43245;0.67281;0.278;AZUL;1191;;0;2023;1.4564699999999997;Questão de Espanhol - Posição 55 (Consulte o Caderno Azul Oficial)
56;CH;141388;C;24;0;;1.83018;0.5613;0.10742;AZUL;1191;;0;2023;1.4393599999999998;Questão de Espanhol - Posição 56 (Consulte o Caderno Azul Oficial)
14;LC;140872;C;18;0;;1.31835;0.0769;0.19857;AZUL;1281;;0;2023;1.4131499999999997;"*010175AZ9*
QUESTÃO 14 QUESTÃO 15
As cinzas do Museu Nacional, no Rio de Janeiro,
Dão Lalalão
consumido pelas chamas no mês de setembro de 2018,
Do povoado do Ão, ou dos sítios perto, alguém
são mais do que restos de fósseis, cerâmicas e espécimes
precisava urgente de querer vir por escutar a novela do
raros. O museu abrigava, entre mais de 20 milhões de
rádio. Ouvia-a, aprendia-a, guardava na ideia, e, retornado
peças, os esqueletos com as respostas para perguntas
ao Ão, no dia seguinte, a repetia a outros.
que ainda não haviam sido respondidas — ou sequer
Assim estavam jantando, vinham os do povoado feitas — por pesquisadores brasileiros. E o incêndio
receber a nova parte da novela do rádio. Ouvir já pode ter calado para sempre palavras e cantos indígenas
tinham ouvido tudo, de uma vez, fugia da regra: falhara ancestrais, de línguas que não existem mais no mundo.
ali no Ão, na véspera, o caminhão de um comprador
O acervo do local continha gravações de conversas,
de galinhas e ovos, seo Abrãozinho Buristém, que
cantos e rituais de dezenas de sociedades indígenas,
carregava um rádio pequeno, de pilhas, armara um fio
muitas feitas durante a década de 1960 com antigos
no arame da cerca... Mas queriam escutar outra vez,
gravadores de rolo e que ainda não haviam sido
por confirmação. — “A estória é estável de boa, mal
digitalizadas. Alguns dos registros abordavam línguas já
que acompridada: taca e não rende...” — explicava o
extintas, sem falantes originais ainda vivos. “A esperança
Zuz ao Dalberto.
é que outras instituições tenham registros dessas línguas”,
Soropita começou a recontar o capítulo da novela. diz a linguista Marilia Facó Soares. A pesquisadora, que
Sem trabalho, se recordava das palavras, até com trabalha com os índios Tikuna, o maior grupo da Amazônia
clareza — disso se admirava. Contava com prazer de brasileira, crê ter perdido parte de seu material. “Terei
demorar, encher a sala com o poder de outros altos que fazer novas viagens de campo para recompor meus
personagens. Tomar a atenção de todos, pudesse contar arquivos. Mas obviamente não dá para recuperar a fala de
aquilo noite adiante. Era preciso trazer luz, nem uns nativos já falecidos, geralmente os mais idosos”, lamenta.
enxergavam mais os outros; quando alguém ria, ria de Disponível em: https://brasil.elpais.com. Acesso em: 10 dez. 2018 (adaptado).
muito longe. O capítulo da novela estava terminando.
A perda dos registros linguísticos no incêndio do Museu
ROSA, J. G. Noites do sertão (Corpo de baile). São Paulo: Global, 2021. Nacional tem impacto potencializado, uma vez que
Nesse trecho do conto, o gosto dos moradores do AA exige a retomada das pesquisas por especialistas de
povoado por ouvir a novela de rádio recontada por diferentes áreas.
Soropita deve-se ao(à) BB representa danos irreparáveis à memória e à identidade
AA qualidade do som do rádio. nacionais.
BB estabilidade do enredo contado. CC impossibilita o surgimento de novas pesquisas na área.
CC ineditismo do capítulo da novela. DD resulta na extinção da cultura de povos originários.
DD jeito singular de falar aos ouvintes. EE inviabiliza o estudo da língua do povo Tikuna.
EE dificuldade de compreensão da história.
–LC • 1º DIA • CADERNO 1 • AZUL– 9"
14;LC;140872;C;18;0;;1.31835;0.0769;0.19857;AZUL;1241;;0;2023;1.4131499999999997;"*010175AZ9*
QUESTÃO 14 QUESTÃO 15
As cinzas do Museu Nacional, no Rio de Janeiro,
Dão Lalalão
consumido pelas chamas no mês de setembro de 2018,
Do povoado do Ão, ou dos sítios perto, alguém
são mais do que restos de fósseis, cerâmicas e espécimes
precisava urgente de querer vir por escutar a novela do
raros. O museu abrigava, entre mais de 20 milhões de
rádio. Ouvia-a, aprendia-a, guardava na ideia, e, retornado
peças, os esqueletos com as respostas para perguntas
ao Ão, no dia seguinte, a repetia a outros.
que ainda não haviam sido respondidas — ou sequer
Assim estavam jantando, vinham os do povoado feitas — por pesquisadores brasileiros. E o incêndio
receber a nova parte da novela do rádio. Ouvir já pode ter calado para sempre palavras e cantos indígenas
tinham ouvido tudo, de uma vez, fugia da regra: falhara ancestrais, de línguas que não existem mais no mundo.
ali no Ão, na véspera, o caminhão de um comprador
O acervo do local continha gravações de conversas,
de galinhas e ovos, seo Abrãozinho Buristém, que
cantos e rituais de dezenas de sociedades indígenas,
carregava um rádio pequeno, de pilhas, armara um fio
muitas feitas durante a década de 1960 com antigos
no arame da cerca... Mas queriam escutar outra vez,
gravadores de rolo e que ainda não haviam sido
por confirmação. — “A estória é estável de boa, mal
digitalizadas. Alguns dos registros abordavam línguas já
que acompridada: taca e não rende...” — explicava o
extintas, sem falantes originais ainda vivos. “A esperança
Zuz ao Dalberto.
é que outras instituições tenham registros dessas línguas”,
Soropita começou a recontar o capítulo da novela. diz a linguista Marilia Facó Soares. A pesquisadora, que
Sem trabalho, se recordava das palavras, até com trabalha com os índios Tikuna, o maior grupo da Amazônia
clareza — disso se admirava. Contava com prazer de brasileira, crê ter perdido parte de seu material. “Terei
demorar, encher a sala com o poder de outros altos que fazer novas viagens de campo para recompor meus
personagens. Tomar a atenção de todos, pudesse contar arquivos. Mas obviamente não dá para recuperar a fala de
aquilo noite adiante. Era preciso trazer luz, nem uns nativos já falecidos, geralmente os mais idosos”, lamenta.
enxergavam mais os outros; quando alguém ria, ria de Disponível em: https://brasil.elpais.com. Acesso em: 10 dez. 2018 (adaptado).
muito longe. O capítulo da novela estava terminando.
A perda dos registros linguísticos no incêndio do Museu
ROSA, J. G. Noites do sertão (Corpo de baile). São Paulo: Global, 2021. Nacional tem impacto potencializado, uma vez que
Nesse trecho do conto, o gosto dos moradores do AA exige a retomada das pesquisas por especialistas de
povoado por ouvir a novela de rádio recontada por diferentes áreas.
Soropita deve-se ao(à) BB representa danos irreparáveis à memória e à identidade
AA qualidade do som do rádio. nacionais.
BB estabilidade do enredo contado. CC impossibilita o surgimento de novas pesquisas na área.
CC ineditismo do capítulo da novela. DD resulta na extinção da cultura de povos originários.
DD jeito singular de falar aos ouvintes. EE inviabiliza o estudo da língua do povo Tikuna.
EE dificuldade de compreensão da história.
–LC • 1º DIA • CADERNO 1 • AZUL– 9"
84;CH;141027;C;4;0;;1.25504;0.04005;0.20306;AZUL;1231;;0;2023;1.3746299999999998;Questão de Espanhol - Posição 84 (Consulte o Caderno Azul Oficial)
84;CH;141027;C;4;0;;1.25504;0.04005;0.20306;AZUL;1271;;0;2023;1.3746299999999998;Questão de Espanhol - Posição 84 (Consulte o Caderno Azul Oficial)
62;CH;26296;E;19;0;;1.8315;0.44019;0.19555;AZUL;1231;;0;2023;1.36468;"*010175AZ24*
QUESTÃO 62 QUESTÃO 64
Enormes alto-falantes sul-coreanos instalados na Txai Suruí, liderança da Juventude Indígena,
fronteira com o Norte costumavam transmitir desde profere seu discurso na abertura da COP-26
canções em estilo K-pop (como é chamado o pop “O clima está esquentando, os animais estão
sul-coreano) até boletins climáticos e noticiário crítico ao desaparecendo, os rios estão morrendo e nossas
vizinho comunista. O Norte costuma praticar atividade plantações não florescem como no passado. A Terra está
semelhante, transmitindo por seus alto-falantes discursos falando: ela nos diz que não temos mais tempo.”
críticos a Seul e aliados. Durante os anos 1980, o governo VICK, M. Quais são as conquistas do movimento indígena na COP-26.
sul-coreano construiu um mastro de 97 metros de altura Disponível em: www.nexojornal.com.br. Acesso em: 10 nov. 2021 (adaptado).
para hastear sua bandeira no povoado de Daesong-dong, O discurso da líder indígena explicita um problema global
relacionado ao(à)
na fronteira com o Norte. O Norte respondeu com a
construção de um mastro ainda mais alto (160 m) na AA manejo tradicional.
cidade fronteiriça de Gijung-dong. “Essas demonstrações BB reciclagem residual.
são uma válvula de escape competitiva e importante entre CC consumo consciente.
os dois lados, fora de um possível conflito militar”, diz o DD exploração predatória.
analista Ankit Panda.
EE reaproveitamento energético.
TAN, Y. Disputa de mastros e alto-falantes com K-pop: as pequenas picuinhas do conflito
entre as Coreias. Disponível em: www.bbc.com. Acesso em: 7 nov. 2021 (adaptado). QUESTÃO 65
Os atos de competição citados têm suas origens
históricas vinculadas a um contexto de
AA domínio cultural-identitário de atores sociais.
BB disputas étnico-raciais de povos tradicionais.
CC divergências político-ideológicas de agentes estatais.
DD imposição econômico-financeira de empresas
privadas.
EE protestos ecológico-sustentáveis de entidades
ambientais.
QUESTÃO 63
Seda, madeiras aromáticas e têxteis, obras de arte,
Nas reportagens publicadas sobre a inauguração do
lã, cristais e muitas, muitas peças de porcelana chegaram
Museu de Arte de São Paulo, em 1947, quando ele ainda
ao Brasil ao longo dos séculos XVII e XVIII. A opulência
ocupava um edifício na rua Sete de Abril, Lina Bo Bardi não foi
proporcionada pelo ouro fez com que esses itens fossem
mencionada nenhuma vez. A arquiteta era responsável pelo
ainda mais presentes em cidades mineiras como Ouro Preto,
projeto do museu que mudaria para sempre a posição de São
Mariana e Sabará. Esses objetos inspiraram a criação das
Paulo no circuito mundial das artes. Mas não houve nenhum
chinesices, termo que designa um tipo de arte que evoca registro disso. O louvor se concentrou em seu marido e
motivos chineses, presentes em várias igrejas barrocas de parceiro profissional, o respeitado crítico de arte Pietro Maria
Minas Gerais. No Brasil, é bem provável que a inspiração Bardi. Passados 75 anos, a mulher então ignorada recebeu
para as pinturas nas igrejas barrocas com pássaros, um Leão de Ouro póstumo, a maior homenagem da Bienal
elefantes, tigres, mandarins e pagodes tenha sido tirada de de Arquitetura de Veneza, e tem agora sua história contada
gravuras, tecidos, móveis e, principalmente, das porcelanas em duas biografias de peso, que procuram destrinchar uma
chinesas que circulavam livremente em uma sociedade carreira marcada pela ousadia e pela contradição.
enriquecida pelo comércio do ouro e pedras preciosas. PORTO, W. Lina Bo Bardi tem sua arquitetura contraditória destrinchada em biografias.
Disponível em: www1.folha.uol.com.br. Acesso em: 10 nov. 2021 (adaptado).
MARIUZZO, P. Estudos interdisciplinares ampliam conhecimento sobre
chinesice no barroco mineiro. Disponível em: http://cienciaecultura.bvs.br. As transformações pelas quais passaram as sociedades
Acesso em: 23 nov. 2021 (adaptado).
ocidentais e que possibilitaram o reconhecimento recente
O desenvolvimento do processo artístico descrito no do trabalho da arquiteta mencionada no texto foram
texto foi possível pelo(a) resultado das mobilizações sociais pela
AA representação arquitetônica. AA equidade de gênero.
BB intercâmbio transcontinental. BB liberdade de expressão.
CC dependência econômica. CC admissibilidade de voto.
DD intervenção estatal. DD igualdade de oportunidade.
EE padrão estético. EE reciprocidade de tratamento.
24 –CH • 1º DIA • CADERNO 1 • AZUL–"
