CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;TX_ENUNCIADO
152;MT;16874;C;21;0;;2.59004;2.41256;0.20225;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
152;MT;16874;C;21;0;;2.59004;2.41256;0.20225;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
9;LC;141406;D;29;0;;2.58466;2.6116;0.171;AZUL;1241;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
9;LC;141406;D;29;0;;2.58466;2.6116;0.171;AZUL;1281;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
9;LC;141406;D;29;0;;2.58466;2.6116;0.171;AZUL;1241;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
9;LC;141406;D;29;0;;2.58466;2.6116;0.171;AZUL;1281;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
9;LC;141406;D;29;0;;2.58466;2.6116;0.171;AZUL;1281;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
9;LC;141406;D;29;0;;2.58466;2.6116;0.171;AZUL;1241;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
21;LC;141215;D;12;0;;2.56885;1.16647;0.1452;AZUL;1281;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
21;LC;141215;D;12;0;;2.56885;1.16647;0.1452;AZUL;1241;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
21;LC;141215;D;12;0;;2.56885;1.16647;0.1452;AZUL;1281;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
21;LC;141215;D;12;0;;2.56885;1.16647;0.1452;AZUL;1241;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
21;LC;141215;D;12;0;;2.56885;1.16647;0.1452;AZUL;1281;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
21;LC;141215;D;12;0;;2.56885;1.16647;0.1452;AZUL;1241;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
175;MT;44095;C;8;0;;2.56873;2.03809;0.20898;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
175;MT;44095;C;8;0;;2.56873;2.03809;0.20898;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
175;MT;44095;C;8;0;;2.56873;2.03809;0.20898;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
175;MT;44095;C;8;0;;2.56873;2.03809;0.20898;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
175;MT;44095;C;8;0;;2.56873;2.03809;0.20898;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
175;MT;44095;C;8;0;;2.56873;2.03809;0.20898;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
76;CH;140180;A;11;0;;2.54102;0.57876;0.1767;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
76;CH;140180;A;11;0;;2.54102;0.57876;0.1767;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
76;CH;140180;A;11;0;;2.54102;0.57876;0.1767;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
76;CH;140180;A;11;0;;2.54102;0.57876;0.1767;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
76;CH;140180;A;11;0;;2.54102;0.57876;0.1767;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
76;CH;140180;A;11;0;;2.54102;0.57876;0.1767;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
31;LC;141450;A;2;0;;2.53799;0.9971;0.24444;AZUL;1241;;0;2023;Texto extraído diretamente do caderno oficial.
31;LC;141450;A;2;0;;2.53799;0.9971;0.24444;AZUL;1281;;0;2023;Texto extraído diretamente do caderno oficial.
31;LC;141450;A;2;0;;2.53799;0.9971;0.24444;AZUL;1241;;0;2023;Texto extraído diretamente do caderno oficial.
31;LC;141450;A;2;0;;2.53799;0.9971;0.24444;AZUL;1281;;0;2023;Texto extraído diretamente do caderno oficial.
31;LC;141450;A;2;0;;2.53799;0.9971;0.24444;AZUL;1241;;0;2023;Texto extraído diretamente do caderno oficial.
31;LC;141450;A;2;0;;2.53799;0.9971;0.24444;AZUL;1281;;0;2023;Texto extraído diretamente do caderno oficial.
21;LC;140942;D;25;0;;2.53674;0.2806;0.1843;AZUL;1201;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
21;LC;140942;D;25;0;;2.53674;0.2806;0.1843;AZUL;1201;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
21;LC;140942;D;25;0;;2.53674;0.2806;0.1843;AZUL;1201;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
121;CN;47317;A;4;0;;2.53442;1.21479;0.15339;AZUL;1221;;0;2023;Texto extraído diretamente do caderno oficial.
121;CN;47317;A;4;0;;2.53442;1.21479;0.15339;AZUL;1221;;0;2023;Texto extraído diretamente do caderno oficial.
121;CN;47317;A;4;0;;2.53442;1.21479;0.15339;AZUL;1221;;0;2023;Texto extraído diretamente do caderno oficial.
165;MT;96768;C;12;0;;2.53134;1.99645;0.13947;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
165;MT;96768;C;12;0;;2.53134;1.99645;0.13947;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
165;MT;96768;C;12;0;;2.53134;1.99645;0.13947;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
119;CN;63960;E;25;0;;2.51129;1.55249;0.04279;AZUL;1333;;0;2023;Texto extraído diretamente do caderno oficial.
119;CN;63960;E;25;0;;2.51129;1.55249;0.04279;AZUL;1333;;0;2023;Texto extraído diretamente do caderno oficial.
119;CN;63960;E;25;0;;2.51129;1.55249;0.04279;AZUL;1333;;0;2023;Texto extraído diretamente do caderno oficial.
54;CH;141387;B;25;0;;2.50523;-0.04116;0.18539;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
54;CH;141387;B;25;0;;2.50523;-0.04116;0.18539;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
54;CH;141387;B;25;0;;2.50523;-0.04116;0.18539;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
54;CH;141387;B;25;0;;2.50523;-0.04116;0.18539;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
54;CH;141387;B;25;0;;2.50523;-0.04116;0.18539;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
54;CH;141387;B;25;0;;2.50523;-0.04116;0.18539;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
171;MT;117727;A;11;0;;2.49104;3.01094;0.08231;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
171;MT;117727;A;11;0;;2.49104;3.01094;0.08231;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
171;MT;117727;A;11;0;;2.49104;3.01094;0.08231;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
171;MT;117727;A;11;0;;2.49104;3.01094;0.08231;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
171;MT;117727;A;11;0;;2.49104;3.01094;0.08231;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
171;MT;117727;A;11;0;;2.49104;3.01094;0.08231;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
79;CH;141422;A;13;0;;2.48797;0.09997;0.18327;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
79;CH;141422;A;13;0;;2.48797;0.09997;0.18327;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
79;CH;141422;A;13;0;;2.48797;0.09997;0.18327;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
79;CH;141422;A;13;0;;2.48797;0.09997;0.18327;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
79;CH;141422;A;13;0;;2.48797;0.09997;0.18327;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
79;CH;141422;A;13;0;;2.48797;0.09997;0.18327;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
162;MT;125965;C;10;0;;2.47907;0.45055;0.17829;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
162;MT;125965;C;10;0;;2.47907;0.45055;0.17829;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
162;MT;125965;C;10;0;;2.47907;0.45055;0.17829;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
162;MT;125965;C;10;0;;2.47907;0.45055;0.17829;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
162;MT;125965;C;10;0;;2.47907;0.45055;0.17829;AZUL;1291;;0;2023;Texto extraído diretamente do caderno oficial.
162;MT;125965;C;10;0;;2.47907;0.45055;0.17829;AZUL;1251;;0;2023;Texto extraído diretamente do caderno oficial.
138;MT;111695;B;14;0;;2.46809;3.26728;0.24774;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
138;MT;111695;B;14;0;;2.46809;3.26728;0.24774;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
138;MT;111695;B;14;0;;2.46809;3.26728;0.24774;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
168;MT;27253;D;21;0;;2.46504;1.99892;0.18993;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
168;MT;27253;D;21;0;;2.46504;1.99892;0.18993;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
168;MT;27253;D;21;0;;2.46504;1.99892;0.18993;AZUL;1323;;0;2023;Texto extraído diretamente do caderno oficial.
69;CH;140153;D;1;0;;2.45957;2.43937;0.13227;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
69;CH;140153;D;1;0;;2.45957;2.43937;0.13227;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
69;CH;140153;D;1;0;;2.45957;2.43937;0.13227;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
69;CH;140153;D;1;0;;2.45957;2.43937;0.13227;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
69;CH;140153;D;1;0;;2.45957;2.43937;0.13227;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
69;CH;140153;D;1;0;;2.45957;2.43937;0.13227;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
123;CN;89675;C;9;0;;2.45026;2.11499;0.18741;AZUL;1261;;0;2023;Texto extraído diretamente do caderno oficial.
123;CN;89675;C;9;0;;2.45026;2.11499;0.18741;AZUL;1301;;0;2023;Texto extraído diretamente do caderno oficial.
123;CN;89675;C;9;0;;2.45026;2.11499;0.18741;AZUL;1261;;0;2023;Texto extraído diretamente do caderno oficial.
123;CN;89675;C;9;0;;2.45026;2.11499;0.18741;AZUL;1301;;0;2023;Texto extraído diretamente do caderno oficial.
123;CN;89675;C;9;0;;2.45026;2.11499;0.18741;AZUL;1261;;0;2023;Texto extraído diretamente do caderno oficial.
123;CN;89675;C;9;0;;2.45026;2.11499;0.18741;AZUL;1301;;0;2023;Texto extraído diretamente do caderno oficial.
49;CH;140489;C;27;0;;2.44955;0.28832;0.1725;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
49;CH;140489;C;27;0;;2.44955;0.28832;0.1725;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
49;CH;140489;C;27;0;;2.44955;0.28832;0.1725;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
49;CH;140489;C;27;0;;2.44955;0.28832;0.1725;AZUL;1231;;0;2023;Texto extraído diretamente do caderno oficial.
49;CH;140489;C;27;0;;2.44955;0.28832;0.1725;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
49;CH;140489;C;27;0;;2.44955;0.28832;0.1725;AZUL;1271;;0;2023;Texto extraído diretamente do caderno oficial.
109;CN;68506;B;18;0;;2.44456;1.79477;0.19792;AZUL;1333;;0;2023;Texto extraído diretamente do caderno oficial.
109;CN;68506;B;18;0;;2.44456;1.79477;0.19792;AZUL;1333;;0;2023;Texto extraído diretamente do caderno oficial.
109;CN;68506;B;18;0;;2.44456;1.79477;0.19792;AZUL;1333;;0;2023;Texto extraído diretamente do caderno oficial.
6;LC;118144;C;23;0;;2.43295;0.90091;0.13239;AZUL;1281;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
6;LC;118144;C;23;0;;2.43295;0.90091;0.13239;AZUL;1241;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
6;LC;118144;C;23;0;;2.43295;0.90091;0.13239;AZUL;1281;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
6;LC;118144;C;23;0;;2.43295;0.90091;0.13239;AZUL;1241;;0;2023;"*010175AZ32*
01
1 Dia 1 Dia
1°Capa 4°Capa
Transcreva a sua Redação para a Folha de Redação.
Azul 1 1 Azul
Amarelo 2 2 Amarelo
Branco 3 1 3 Branco
Rosa 4 2 4 Rosa
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
32 –1º DIA • CADERNO 1 • AZUL–
01
BBiigguurrrriillhhooss..iinndddd 11 1144//0066//22002222 1177::1122::0066"
