CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;TX_ENUNCIADO
11;LC;150423;A;22;0;;2.68055;0.54545;0.22884;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
11;LC;150423;A;22;0;;2.68055;0.54545;0.22884;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
11;LC;150423;A;22;0;;2.68055;0.54545;0.22884;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
32;LC;157592;C;2;0;;2.66969;-0.32364;0.20056;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
32;LC;157592;C;2;0;;2.66969;-0.32364;0.20056;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
32;LC;157592;C;2;0;;2.66969;-0.32364;0.20056;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
50;CH;112055;E;8;0;;2.66223;0.0819;0.19308;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
50;CH;112055;E;8;0;;2.66223;0.0819;0.19308;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
50;CH;112055;E;8;0;;2.66223;0.0819;0.19308;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
78;CH;125916;A;16;0;;2.66048;1.4125;0.18908;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
78;CH;125916;A;16;0;;2.66048;1.4125;0.18908;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
78;CH;125916;A;16;0;;2.66048;1.4125;0.18908;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
38;LC;150670;C;30;0;;2.6559;0.67261;0.1978;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
38;LC;150670;C;30;0;;2.6559;0.67261;0.1978;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
38;LC;150670;C;30;0;;2.6559;0.67261;0.1978;AZUL;1529;;0;2025;Texto extraído diretamente do caderno oficial.
169;MT;54299;E;28;0;;2.65363;2.50116;0.14329;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
169;MT;54299;E;28;0;;2.65363;2.50116;0.14329;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
169;MT;54299;E;28;0;;2.65363;2.50116;0.14329;AZUL;1502;;0;2025;Texto extraído diretamente do caderno oficial.
72;CH;95761;B;7;0;;2.64326;0.921;0.156;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
72;CH;95761;B;7;0;;2.64326;0.921;0.156;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
72;CH;95761;B;7;0;;2.64326;0.921;0.156;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
35;LC;150581;B;1;0;;2.63423;0.48091;0.20647;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
35;LC;150581;B;1;0;;2.63423;0.48091;0.20647;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
35;LC;150581;B;1;0;;2.63423;0.48091;0.20647;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
61;CH;152699;A;22;0;;2.63136;2.09992;0.21994;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
61;CH;152699;A;22;0;;2.63136;2.09992;0.21994;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
61;CH;152699;A;22;0;;2.63136;2.09992;0.21994;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
119;CN;141682;D;20;0;;2.63075;1.93906;0.22904;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
119;CN;141682;D;20;0;;2.63075;1.93906;0.22904;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
119;CN;141682;D;20;0;;2.63075;1.93906;0.22904;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
30;LC;157597;A;14;0;;2.60969;0.80629;0.17219;AZUL;1529;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
30;LC;157597;A;14;0;;2.60969;0.80629;0.17219;AZUL;1529;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
30;LC;157597;A;14;0;;2.60969;0.80629;0.17219;AZUL;1529;;0;2025;"*010175AZ21*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
INSTRUÇÕES PARA A REDAÇãO
1. O rascunho da redação deve ser feito no espaço apropriado.
2. O texto definitivo deve ser escrito à tinta preta, na folha própria, em até 30 (trinta) linhas.
3. A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas
copiadas desconsiderado para a contagem de linhas.
4. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que:
4.1. tiver até 7 (sete) linhas escritas, sendo considerada “texto insuficiente”;
4.2. fugir ao tema ou não atender ao tipo dissertativo-argumentativo;
4.3. apresentar parte do texto deliberadamente desconectada do tema proposto;
4.4. apresentar nome, assinatura, rubrica ou outras formas de identificação no espaço destinado ao texto.
1
2
3
4
5
6
7
8
O
9
H
10
N
11 O
U
12 ã
C
13 Ç
S
14 A A
15 R D
16 E
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
43;LC;167218;E;27;0;;2.60785;0.65278;0.15434;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
43;LC;167218;E;27;0;;2.60785;0.65278;0.15434;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
43;LC;167218;E;27;0;;2.60785;0.65278;0.15434;AZUL;1549;;0;2025;Texto extraído diretamente do caderno oficial.
90;CH;141100;C;2;0;;2.58119;1.44951;0.13979;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
90;CH;141100;C;2;0;;2.58119;1.44951;0.13979;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
90;CH;141100;C;2;0;;2.58119;1.44951;0.13979;AZUL;1539;;0;2025;Texto extraído diretamente do caderno oficial.
165;MT;87039;B;29;0;;2.57331;1.66741;0.24479;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
165;MT;87039;B;29;0;;2.57331;1.66741;0.24479;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
165;MT;87039;B;29;0;;2.57331;1.66741;0.24479;AZUL;1559;;0;2025;Texto extraído diretamente do caderno oficial.
113;CN;111420;D;14;0;;2.57327;2.14122;0.04207;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
113;CN;111420;D;14;0;;2.57327;2.14122;0.04207;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
113;CN;111420;D;14;0;;2.57327;2.14122;0.04207;AZUL;1511;;0;2025;Texto extraído diretamente do caderno oficial.
65;CH;149864;C;6;0;;2.56219;0.32826;0.18735;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
65;CH;149864;C;6;0;;2.56219;0.32826;0.18735;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
65;CH;149864;C;6;0;;2.56219;0.32826;0.18735;AZUL;1520;;0;2025;Texto extraído diretamente do caderno oficial.
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;AZUL;1549;1.0;0;2025;"*010175AZ10*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
Questão 18 Questão 20
Com 20 anos de experiência no futebol de alto rendimento, A característica fundamental no aprendizado das práticas
Marina, ex-jogadora da seleção brasileira de futebol, salienta que, rituais nos candomblés é o processo iniciático e participante.
por trás do espetáculo apresentado nas mídias, com mensagens de Durante o período de reclusão em terreiros ou rocas, o iniciado
motivação e superação, o esporte não é tão inclusivo assim. “É esta
passa por uma série de ritos esotéricos (banhos rituais, raspagem
análise que devemos fazer: aqueles atletas que estão ali estão
da cabeça etc.), ao mesmo tempo em que começa a adquirir
trazendo uma alta performance a partir dos seus limites”, explica.
um complexo código de símbolos materiais (substâncias, folhas,
Para a profissional, é preciso analisar com cautela “a ideia romântica
frutos, raízes etc.) e de gestos associados a um repertório
que a mídia passa para os telespectadores”. A realidade é muito
linguístico específico das cerimônias que se desenrolam nos
mais dura do que as imagens espetaculosas que principalmente
contextos sagrados em geral e em cada terreiro em particular.
a televisão busca transmitir para a audiência. “Por trás existe
um ser humano, a gente não pode nunca esquecer isso. Aquela Esse repertório linguístico, genericamente chamado de
pessoa treinou insistentemente para estar ali, durante meses, “língua de santo” na Bahia, compreende uma terminologia
semanas e temporadas. Duas vezes ao dia, de duas a quatro horas”, religiosa operacional, de caráter mágico-semântico e de aparente
pondera Marina. Atualmente, as crianças e os jovens vislumbram forma portuguesa, mas que repousa sobre sistemas lexicais de
o sucesso profissional e a boa-vida financeira de poucos atletas diferentes línguas africanas que provavelmente foram faladas
que se destacam e estampam os meios de comunicação. Tudo
no Brasil escravocrata, vindo a constituir uma língua ritual, que
parece ser muito mais fácil do que realmente é quando apenas
se acredita pertencer à nação do vodum, do orixá ou do inquice,
as conquistas são mostradas.
e não a determinada nação africana política atual.
ROSOLEN, N. Disponível em: www.uninter.com.
Disponível em: https://periodicos.ufba.br.
Acesso em: 10 maio 2024 (adaptado).
Acesso em: 21 jan. 2024 (adaptado).
Nesse texto, a visão crítica de uma ex-atleta de futebol revela que
A “língua de santo” tem sua importância para o patrimônio
A os meios de comunicação invisibilizam as dificuldades linguístico brasileiro por
presentes no esporte.
A apresentar uma carga semântica mítica.
B o treinamento atlético de alto nível é desestimulante para
B conservar elementos dos falares dos escravizados.
os indivíduos.
C resgatar expressões portuguesas do período colonial.
C o trabalho contínuo é desvalorizado no contexto esportivo
D decodificar o ritual religioso dos nossos antepassados.
profissional.
E favorecer a compreensão do léxico africano contemporâneo.
D as ações de incentivo financeiro a jovens atletas são precárias.
E as publicações da mídia esportiva rotulam atletas iniciantes. Questão 21
O meu medo é entrar na faculdade e tirar zero eu que nunca
Questão 19
fui bom de matemática fraco no inglês eu que nunca gostei de
No predomínio das mulheres pretas brasileiras nos Jogos
química geografia e português o que é que eu faço agora hein
Olímpicos de 2024, uma coisa chamou a atenção no pódio: elas
mãe não sei. [...]
valorizam a parte psicológica. As duas medalhistas de ouro, a
O meu medo é a vida piorar e eu não conseguir arranjar
judoca Beatriz Souza e a ginasta Rebeca Andrade, ressaltam, em
emprego nem de faxineiro nem de porteiro nem de ajudante
várias entrevistas, a importância da saúde mental. Em uma dessas
de pedreiro e o pessoal dizer que o governo já fez o que pôde
entrevistas, Rebeca sinaliza: “Acho que não é só sobre vencer a
já pôde o que fez já deu a sua cota de participação hein mãe
Simone, é sobre vencer a mim mesma. A minha briga está na
não sei.
minha cabeça, não está com outras pessoas. Para conseguir fazer
as minhas apresentações, preciso controlar a minha cabeça, o meu O meu medo é que mesmo com diploma debaixo do braço
corpo, e essa é a briga”. Na mesma linha, a skatista Rayssa Leal andando por aí desiludido e desempregado o policial me olhe
exalta a necessidade da terapia, e a Seleção Brasileira de Futebol de de cara feia e eu acabe fazendo uma burrice sei lá uma besteira
Mulheres tem o suporte psicológico como reforço no treinamento. será que eu vou ter direito a uma cela especial hein mãe não sei.
Disponível em: https://iclnoticias.com.br. FREIRE, M. Contos negreiros. Rio de Janeiro: Record, 2005.
Acesso em: 18 set. 2024 (adaptado).
Nesse texto, a reiteração dos medos e das angústias do
Nesse texto, as atletas brasileiras defendem o(a) narrador exprime
A investimento na modernização de equipamentos. A inseguranças sobre o futuro familiar.
B subordinação do treinamento físico ao mental. B dilemas resultantes de seu fracasso escolar.
C estímulo à competição entre adversárias. C incertezas centradas em sua condição social.
D aprimoramento da expressão corporal. D hesitações em relação à sua formação profissional.
E importância da saúde emocional. E preocupações com as políticas públicas assistenciais.
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
10 LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL
PP11__11__DDiiaa__LLCCTT__RREEGG__11__AAzzuull..iinndddd 1100 2244//0077//22002255 1100::2277::1155"
2;LC;153860;C;6;0;;2.56146;-0.14622;0.20191;AZUL;1549;1.0;0;2025;"*010175AZ10*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
Questão 18 Questão 20
Com 20 anos de experiência no futebol de alto rendimento, A característica fundamental no aprendizado das práticas
Marina, ex-jogadora da seleção brasileira de futebol, salienta que, rituais nos candomblés é o processo iniciático e participante.
por trás do espetáculo apresentado nas mídias, com mensagens de Durante o período de reclusão em terreiros ou rocas, o iniciado
motivação e superação, o esporte não é tão inclusivo assim. “É esta
passa por uma série de ritos esotéricos (banhos rituais, raspagem
análise que devemos fazer: aqueles atletas que estão ali estão
da cabeça etc.), ao mesmo tempo em que começa a adquirir
trazendo uma alta performance a partir dos seus limites”, explica.
um complexo código de símbolos materiais (substâncias, folhas,
Para a profissional, é preciso analisar com cautela “a ideia romântica
frutos, raízes etc.) e de gestos associados a um repertório
que a mídia passa para os telespectadores”. A realidade é muito
linguístico específico das cerimônias que se desenrolam nos
mais dura do que as imagens espetaculosas que principalmente
contextos sagrados em geral e em cada terreiro em particular.
a televisão busca transmitir para a audiência. “Por trás existe
um ser humano, a gente não pode nunca esquecer isso. Aquela Esse repertório linguístico, genericamente chamado de
pessoa treinou insistentemente para estar ali, durante meses, “língua de santo” na Bahia, compreende uma terminologia
semanas e temporadas. Duas vezes ao dia, de duas a quatro horas”, religiosa operacional, de caráter mágico-semântico e de aparente
pondera Marina. Atualmente, as crianças e os jovens vislumbram forma portuguesa, mas que repousa sobre sistemas lexicais de
o sucesso profissional e a boa-vida financeira de poucos atletas diferentes línguas africanas que provavelmente foram faladas
que se destacam e estampam os meios de comunicação. Tudo
no Brasil escravocrata, vindo a constituir uma língua ritual, que
parece ser muito mais fácil do que realmente é quando apenas
se acredita pertencer à nação do vodum, do orixá ou do inquice,
as conquistas são mostradas.
e não a determinada nação africana política atual.
ROSOLEN, N. Disponível em: www.uninter.com.
Disponível em: https://periodicos.ufba.br.
Acesso em: 10 maio 2024 (adaptado).
Acesso em: 21 jan. 2024 (adaptado).
Nesse texto, a visão crítica de uma ex-atleta de futebol revela que
A “língua de santo” tem sua importância para o patrimônio
A os meios de comunicação invisibilizam as dificuldades linguístico brasileiro por
presentes no esporte.
A apresentar uma carga semântica mítica.
B o treinamento atlético de alto nível é desestimulante para
B conservar elementos dos falares dos escravizados.
os indivíduos.
C resgatar expressões portuguesas do período colonial.
C o trabalho contínuo é desvalorizado no contexto esportivo
D decodificar o ritual religioso dos nossos antepassados.
profissional.
E favorecer a compreensão do léxico africano contemporâneo.
D as ações de incentivo financeiro a jovens atletas são precárias.
E as publicações da mídia esportiva rotulam atletas iniciantes. Questão 21
O meu medo é entrar na faculdade e tirar zero eu que nunca
Questão 19
fui bom de matemática fraco no inglês eu que nunca gostei de
No predomínio das mulheres pretas brasileiras nos Jogos
química geografia e português o que é que eu faço agora hein
Olímpicos de 2024, uma coisa chamou a atenção no pódio: elas
mãe não sei. [...]
valorizam a parte psicológica. As duas medalhistas de ouro, a
O meu medo é a vida piorar e eu não conseguir arranjar
judoca Beatriz Souza e a ginasta Rebeca Andrade, ressaltam, em
emprego nem de faxineiro nem de porteiro nem de ajudante
várias entrevistas, a importância da saúde mental. Em uma dessas
de pedreiro e o pessoal dizer que o governo já fez o que pôde
entrevistas, Rebeca sinaliza: “Acho que não é só sobre vencer a
já pôde o que fez já deu a sua cota de participação hein mãe
Simone, é sobre vencer a mim mesma. A minha briga está na
não sei.
minha cabeça, não está com outras pessoas. Para conseguir fazer
as minhas apresentações, preciso controlar a minha cabeça, o meu O meu medo é que mesmo com diploma debaixo do braço
corpo, e essa é a briga”. Na mesma linha, a skatista Rayssa Leal andando por aí desiludido e desempregado o policial me olhe
exalta a necessidade da terapia, e a Seleção Brasileira de Futebol de de cara feia e eu acabe fazendo uma burrice sei lá uma besteira
Mulheres tem o suporte psicológico como reforço no treinamento. será que eu vou ter direito a uma cela especial hein mãe não sei.
Disponível em: https://iclnoticias.com.br. FREIRE, M. Contos negreiros. Rio de Janeiro: Record, 2005.
Acesso em: 18 set. 2024 (adaptado).
Nesse texto, a reiteração dos medos e das angústias do
Nesse texto, as atletas brasileiras defendem o(a) narrador exprime
A investimento na modernização de equipamentos. A inseguranças sobre o futuro familiar.
B subordinação do treinamento físico ao mental. B dilemas resultantes de seu fracasso escolar.
C estímulo à competição entre adversárias. C incertezas centradas em sua condição social.
D aprimoramento da expressão corporal. D hesitações em relação à sua formação profissional.
E importância da saúde emocional. E preocupações com as políticas públicas assistenciais.
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
10 LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL
PP11__11__DDiiaa__LLCCTT__RREEGG__11__AAzzuull..iinndddd 1100 2244//0077//22002255 1100::2277::1155"
