CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;SCORE_ESCUDO;TX_ENUNCIADO
17;LC;96456;E;22;0;;2.85265;0.96695;0.12627;AZUL;1353;;0;2024;2.1731000000000003;"
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
21;LC;120370;B;13;0;;1.93512;0.23569;0.19848;AZUL;1441;;0;2024;2.17077;"
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
21;LC;120370;B;13;0;;1.93512;0.23569;0.19848;AZUL;1353;;0;2024;2.17077;"
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
105;CN;141753;D;10;0;;3.00357;1.09314;0.11952;AZUL;1419;;0;2024;2.13012;Questão 105 - Texto extraído da Prova Oficial.
87;CH;141010;A;24;0;;1.95249;0.25646;0.21057;AZUL;1383;;0;2024;2.08275;Questão 87 - Texto extraído da Prova Oficial.
122;CN;83554;D;15;0;;2.11332;0.37902;0.20512;AZUL;1373;;0;2024;2.06398;Questão 122 - Texto extraído da Prova Oficial.
122;CN;83554;D;15;0;;2.11332;0.37902;0.20512;AZUL;1333;;0;2024;2.06398;Questão 122 - Texto extraído da Prova Oficial.
48;CH;141161;C;27;0;;1.7665;0.28216;0.126;AZUL;1383;;0;2024;2.05652;Questão 48 - Texto extraído da Prova Oficial.
76;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;AZUL;1343;;0;2024;2.05148;Questão 76 - Texto extraído da Prova Oficial.
76;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;AZUL;1431;;0;2024;2.05148;Questão 76 - Texto extraído da Prova Oficial.
5;LC;140760;A;6;0;;2.84933;0.97227;0.14988;AZUL;1395;1.0;0;2024;2.0324500000000003;"
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
53;CH;141147;E;23;0;;3.0737;1.11287;0.1741;AZUL;1431;;0;2024;1.93829;Questão 53 - Texto extraído da Prova Oficial.
53;CH;141147;E;23;0;;3.0737;1.11287;0.1741;AZUL;1343;;0;2024;1.93829;Questão 53 - Texto extraído da Prova Oficial.
52;CH;140185;B;10;0;;2.40504;0.7279;0.14722;AZUL;1383;;0;2024;1.89028;Questão 52 - Texto extraído da Prova Oficial.
68;CH;141068;E;29;0;;2.34154;0.71996;0.12841;AZUL;1383;;0;2024;1.88115;Questão 68 - Texto extraído da Prova Oficial.
72;CH;140508;D;16;0;;1.62073;0.14243;0.18986;AZUL;1343;;0;2024;1.86487;Questão 72 - Texto extraído da Prova Oficial.
72;CH;140508;D;16;0;;1.62073;0.14243;0.18986;AZUL;1431;;0;2024;1.86487;Questão 72 - Texto extraído da Prova Oficial.
114;CN;117780;C;12;0;;2.53287;0.60753;0.28042;AZUL;1419;;0;2024;1.84105;Questão 114 - Texto extraído da Prova Oficial.
152;MT;42136;A;25;0;;2.70251;1.04041;0.08979;AZUL;1407;;0;2024;1.83484;Questão 152 - Texto extraído da Prova Oficial.
145;MT;55423;D;8;0;;3.09197;1.13019;0.19954;AZUL;1407;;0;2024;1.7956699999999994;Questão 145 - Texto extraído da Prova Oficial.
135;CN;141591;D;26;0;;3.0182;1.22062;0.11641;AZUL;1419;;0;2024;1.7924900000000006;Questão 135 - Texto extraído da Prova Oficial.
14;LC;140894;C;25;0;;3.03049;1.00964;0.2486;AZUL;1395;;0;2024;1.7890599999999997;Questão 14 - Texto extraído da Prova Oficial.
31;LC;150662;A;18;0;;3.03065;1.04759;0.22947;AZUL;1441;;0;2024;1.77118;Questão 31 - Texto extraído da Prova Oficial.
31;LC;150662;A;18;0;;3.03065;1.04759;0.22947;AZUL;1353;;0;2024;1.77118;Questão 31 - Texto extraído da Prova Oficial.
59;CH;149789;E;3;0;;1.29902;0.25116;0.01814;AZUL;1383;;0;2024;1.7538600000000002;Questão 59 - Texto extraído da Prova Oficial.
40;LC;118217;D;9;0;;2.59075;0.81709;0.21069;AZUL;1395;;0;2024;1.6767799999999995;Questão 40 - Texto extraído da Prova Oficial.
6;LC;150629;D;18;0;;1.63483;0.22791;0.18384;AZUL;1353;;0;2024;1.6667300000000005;"
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
6;LC;150629;D;18;0;;1.63483;0.22791;0.18384;AZUL;1441;;0;2024;1.6667300000000005;"
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
37;LC;141444;C;18;0;;2.10871;0.63797;0.12831;AZUL;1395;;0;2024;1.6619599999999997;Questão 37 - Texto extraído da Prova Oficial.
21;LC;46766;E;14;0;;3.23326;1.35497;0.14941;AZUL;1395;;0;2024;1.6545599999999998;"
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
157;MT;125993;C;23;0;;2.78314;1.11704;0.11259;AZUL;1407;;0;2024;1.6522100000000002;Questão 157 - Texto extraído da Prova Oficial.
67;CH;141402;A;19;0;;1.79583;0.3193;0.19696;AZUL;1383;;0;2024;1.6489600000000002;Questão 67 - Texto extraído da Prova Oficial.
153;MT;17549;E;8;0;;3.53861;1.72953;0.05329;AZUL;1323;;0;2024;1.6221800000000002;Questão 153 - Texto extraído da Prova Oficial.
153;MT;17549;E;8;0;;3.53861;1.72953;0.05329;AZUL;1363;;0;2024;1.6221800000000002;Questão 153 - Texto extraído da Prova Oficial.
93;CN;38487;D;29;0;;2.33519;0.67545;0.20585;AZUL;1333;;0;2024;1.61478;Questão 93 - Texto extraído da Prova Oficial.
93;CN;38487;D;29;0;;2.33519;0.67545;0.20585;AZUL;1373;;0;2024;1.61478;Questão 93 - Texto extraído da Prova Oficial.
47;CH;141035;E;11;0;;1.4122;0.27283;0.0807;AZUL;1383;;0;2024;1.6024099999999997;Questão 47 - Texto extraído da Prova Oficial.
20;LC;150622;C;18;0;;1.32912;0.33346;0.01256;AZUL;1395;;0;2024;1.5950600000000004;"
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
54;CH;141025;A;14;0;;1.47602;0.11469;0.20588;AZUL;1431;;0;2024;1.5785700000000005;Questão 54 - Texto extraído da Prova Oficial.
54;CH;141025;A;14;0;;1.47602;0.11469;0.20588;AZUL;1343;;0;2024;1.5785700000000005;Questão 54 - Texto extraído da Prova Oficial.
171;MT;95687;A;22;0;;5.44912;2.872;0.15431;AZUL;1407;;0;2024;1.51069;Questão 171 - Texto extraído da Prova Oficial.
68;CH;96219;C;1;0;;3.052;1.11022;0.25363;AZUL;1343;;0;2024;1.50519;Questão 68 - Texto extraído da Prova Oficial.
68;CH;96219;C;1;0;;3.052;1.11022;0.25363;AZUL;1431;;0;2024;1.50519;Questão 68 - Texto extraído da Prova Oficial.
75;CH;149808;A;1;0;;1.05033;0.20527;0.00887;AZUL;1383;;0;2024;1.4405;Questão 75 - Texto extraído da Prova Oficial.
112;CN;141775;B;13;0;;2.34265;0.76737;0.19913;AZUL;1419;;0;2024;1.38754;Questão 112 - Texto extraído da Prova Oficial.
19;LC;118219;D;9;0;;1.6887;0.38261;0.17288;AZUL;1353;;0;2024;1.3651700000000002;"
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
19;LC;118219;D;9;0;;1.6887;0.38261;0.17288;AZUL;1441;;0;2024;1.3651700000000002;"
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
128;CN;117837;E;23;0;;1.7697;0.3763;0.20963;AZUL;1419;;0;2024;1.3623499999999995;Questão 128 - Texto extraído da Prova Oficial.
111;CN;85697;D;14;0;;2.30137;0.9951;0.05607;AZUL;1419;;0;2024;1.33709;Questão 111 - Texto extraído da Prova Oficial.
108;CN;141791;B;4;0;;3.50874;1.41332;0.28921;AZUL;1419;;0;2024;1.33147;Questão 108 - Texto extraído da Prova Oficial.
22;LC;141446;C;27;0;;1.53078;0.23278;0.20717;AZUL;1353;;0;2024;1.3273700000000002;"
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
22;LC;141446;C;27;0;;1.53078;0.23278;0.20717;AZUL;1441;;0;2024;1.3273700000000002;"
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
100;CN;126548;C;10;0;;0.90764;-0.16726;0.20002;AZUL;1333;;0;2024;1.31696;Questão 100 - Texto extraído da Prova Oficial.
100;CN;126548;C;10;0;;0.90764;-0.16726;0.20002;AZUL;1373;;0;2024;1.31696;Questão 100 - Texto extraído da Prova Oficial.
97;CN;78580;B;19;0;;3.20531;1.24481;0.27737;AZUL;1373;;0;2024;1.2893400000000002;Questão 97 - Texto extraído da Prova Oficial.
97;CN;78580;B;19;0;;3.20531;1.24481;0.27737;AZUL;1333;;0;2024;1.2893400000000002;Questão 97 - Texto extraído da Prova Oficial.
118;CN;84020;C;16;0;;3.46803;1.44675;0.27231;AZUL;1373;;0;2024;1.23426;Questão 118 - Texto extraído da Prova Oficial.
118;CN;84020;C;16;0;;3.46803;1.44675;0.27231;AZUL;1333;;0;2024;1.23426;Questão 118 - Texto extraído da Prova Oficial.
50;CH;125769;D;21;0;;2.82782;1.20607;0.17666;AZUL;1431;;0;2024;1.15413;Questão 50 - Texto extraído da Prova Oficial.
50;CH;125769;D;21;0;;2.82782;1.20607;0.17666;AZUL;1343;;0;2024;1.15413;Questão 50 - Texto extraído da Prova Oficial.
63;CH;125682;A;20;0;;2.26937;0.68094;0.2747;AZUL;1343;;0;2024;1.12242;Questão 63 - Texto extraído da Prova Oficial.
63;CH;125682;A;20;0;;2.26937;0.68094;0.2747;AZUL;1431;;0;2024;1.12242;Questão 63 - Texto extraído da Prova Oficial.
65;CH;82093;D;10;0;;1.70988;0.56843;0.12157;AZUL;1383;;0;2024;1.1066200000000002;Questão 65 - Texto extraído da Prova Oficial.
18;LC;141803;D;10;0;;2.38414;1.01911;0.12279;AZUL;1395;;0;2024;1.097;"
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
123;CN;117707;C;27;0;;3.17804;1.61233;0.086;AZUL;1373;;0;2024;1.0890900000000003;Questão 123 - Texto extraído da Prova Oficial.
123;CN;117707;C;27;0;;3.17804;1.61233;0.086;AZUL;1333;;0;2024;1.0890900000000003;Questão 123 - Texto extraído da Prova Oficial.
178;MT;14995;E;27;0;;1.93962;0.73478;0.12274;AZUL;1407;;0;2024;1.0611999999999997;Questão 178 - Texto extraído da Prova Oficial.
166;MT;89543;B;25;0;;3.60975;1.52395;0.3178;AZUL;1323;;0;2024;1.0586500000000003;Questão 166 - Texto extraído da Prova Oficial.
166;MT;89543;B;25;0;;3.60975;1.52395;0.3178;AZUL;1363;;0;2024;1.0586500000000003;Questão 166 - Texto extraído da Prova Oficial.
153;MT;76177;D;1;0;;2.73571;1.22835;0.14646;AZUL;1407;;0;2024;1.0540699999999998;Questão 153 - Texto extraído da Prova Oficial.
89;CH;141127;B;7;0;;3.40007;1.69903;0.13015;AZUL;1383;;0;2024;1.0523000000000002;Questão 89 - Texto extraído da Prova Oficial.
148;MT;117865;B;15;0;;3.26013;1.57311;0.15019;AZUL;1323;;0;2024;1.04998;Questão 148 - Texto extraído da Prova Oficial.
148;MT;117865;B;15;0;;3.26013;1.57311;0.15019;AZUL;1363;;0;2024;1.04998;Questão 148 - Texto extraído da Prova Oficial.
106;CN;81798;A;7;0;;3.68007;1.99027;0.07257;AZUL;1373;;0;2024;1.0264800000000005;Questão 106 - Texto extraído da Prova Oficial.
106;CN;81798;A;7;0;;3.68007;1.99027;0.07257;AZUL;1333;;0;2024;1.0264800000000005;Questão 106 - Texto extraído da Prova Oficial.
120;CN;88196;E;30;0;;1.83319;0.61131;0.16629;AZUL;1373;;0;2024;1.001;Questão 120 - Texto extraído da Prova Oficial.
120;CN;88196;E;30;0;;1.83319;0.61131;0.16629;AZUL;1333;;0;2024;1.001;Questão 120 - Texto extraído da Prova Oficial.
154;MT;55806;C;27;0;;1.91272;0.6447;0.18144;AZUL;1407;;0;2024;0.9841399999999998;Questão 154 - Texto extraído da Prova Oficial.
20;LC;150460;D;25;0;;2.24622;0.87521;0.18171;AZUL;1441;;0;2024;0.95826;"
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
20;LC;150460;D;25;0;;2.24622;0.87521;0.18171;AZUL;1353;;0;2024;0.95826;"
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
3;LC;141730;D;8;0;;1.90192;0.6706;0.16827;AZUL;1395;1.0;0;2024;0.95069;"
3
Ledor 9 9 Ledor
Libras 10 4 10 Libras
5
6
7
8
O
9
H
10
N O
11
U
12 Ã
C
13 Ç
S
14 A
A
15 D
16 R
E
17
R
18
A
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
56;CH;140161;A;2;0;;2.77926;1.21189;0.19623;AZUL;1383;;0;2024;0.9417;Questão 56 - Texto extraído da Prova Oficial.
119;CN;117932;B;20;0;;3.88018;1.84281;0.25883;AZUL;1419;;0;2024;0.93778;Questão 119 - Texto extraído da Prova Oficial.
27;LC;150602;B;2;0;;1.07077;0.04632;0.21574;AZUL;1441;;0;2024;0.92388;"
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
27;LC;150602;B;2;0;;1.07077;0.04632;0.21574;AZUL;1353;;0;2024;0.92388;"
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
19;LC;150767;D;15;0;;2.13734;0.72568;0.23628;AZUL;1395;;0;2024;0.9162400000000002;"
19
D
20
21
22
23
24
2 Dia 2 Dia
1°Capa 25 4°Capa
Libras 12 26 12 Libras
Ledor 11 11 Ledor
27
28
Rosa 8 8 Rosa
Azul 7 29 7 Azul
Cinza 6 6 Cinza
30
Amarelo 5 5 Amarelo
01
BBB0011iiiggg00uuu11rrr77rrr55iiilllAAhhhZZooosss..ii...nniiinnndddddbbddd 33 11122 11224433////00006688////2222000022222244 11117766::::11442266::::00556699"
78;CH;141308;B;18;0;;2.44437;0.98014;0.20713;AZUL;1343;;0;2024;0.9126700000000004;Questão 78 - Texto extraído da Prova Oficial.
78;CH;141308;B;18;0;;2.44437;0.98014;0.20713;AZUL;1431;;0;2024;0.9126700000000004;Questão 78 - Texto extraído da Prova Oficial.
102;CN;60791;B;24;0;;3.87983;1.96308;0.20715;AZUL;1373;;0;2024;0.8346700000000002;Questão 102 - Texto extraído da Prova Oficial.
102;CN;60791;B;24;0;;3.87983;1.96308;0.20715;AZUL;1333;;0;2024;0.8346700000000002;Questão 102 - Texto extraído da Prova Oficial.
4;LC;118208;C;8;0;;1.47453;0.40487;0.18029;AZUL;1353;1.0;0;2024;0.8329999999999997;Questão 4 - Texto extraído da Prova Oficial.
4;LC;118208;C;8;0;;1.47453;0.40487;0.18029;AZUL;1441;1.0;0;2024;0.8329999999999997;Questão 4 - Texto extraído da Prova Oficial.
34;LC;150523;B;28;0;;2.63266;1.23509;0.15044;AZUL;1395;;0;2024;0.80785;Questão 34 - Texto extraído da Prova Oficial.
139;MT;67681;A;1;0;;2.25936;0.86844;0.2292;AZUL;1323;;0;2024;0.7674000000000003;Questão 139 - Texto extraído da Prova Oficial.
139;MT;67681;A;1;0;;2.25936;0.86844;0.2292;AZUL;1363;;0;2024;0.7674000000000003;Questão 139 - Texto extraído da Prova Oficial.
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1431;;0;2024;0.75563;Questão 61 - Texto extraído da Prova Oficial.
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1343;;0;2024;0.75563;Questão 61 - Texto extraído da Prova Oficial.
110;CN;82598;B;27;0;;1.16405;0.1391;0.23831;AZUL;1373;;0;2024;0.7192500000000002;Questão 110 - Texto extraído da Prova Oficial.
110;CN;82598;B;27;0;;1.16405;0.1391;0.23831;AZUL;1333;;0;2024;0.7192500000000002;Questão 110 - Texto extraído da Prova Oficial.
63;CH;141016;B;21;0;;1.98242;0.67856;0.24558;AZUL;1383;;0;2024;0.70126;Questão 63 - Texto extraído da Prova Oficial.
4;LC;111888;D;5;0;;0.88567;0.32823;0.01968;AZUL;1395;1.0;0;2024;0.6882499999999998;Questão 4 - Texto extraído da Prova Oficial.
135;CN;81454;A;10;0;;2.18202;0.92105;0.18528;AZUL;1373;;0;2024;0.6744900000000001;Questão 135 - Texto extraído da Prova Oficial.
135;CN;81454;A;10;0;;2.18202;0.92105;0.18528;AZUL;1333;;0;2024;0.6744900000000001;Questão 135 - Texto extraído da Prova Oficial.
130;CN;12135;C;29;0;;1.57651;0.53632;0.17771;AZUL;1373;;0;2024;0.6555099999999999;Questão 130 - Texto extraído da Prova Oficial.
130;CN;12135;C;29;0;;1.57651;0.53632;0.17771;AZUL;1333;;0;2024;0.6555099999999999;Questão 130 - Texto extraído da Prova Oficial.
136;MT;60453;C;2;0;;1.75758;0.70231;0.15325;AZUL;1323;;0;2024;0.6419799999999997;Questão 136 - Texto extraído da Prova Oficial.
136;MT;60453;C;2;0;;1.75758;0.70231;0.15325;AZUL;1363;;0;2024;0.6419799999999997;Questão 136 - Texto extraído da Prova Oficial.
60;CH;141163;B;20;0;;2.58772;1.21731;0.1766;AZUL;1343;;0;2024;0.6405100000000004;Questão 60 - Texto extraído da Prova Oficial.
60;CH;141163;B;20;0;;2.58772;1.21731;0.1766;AZUL;1431;;0;2024;0.6405100000000004;Questão 60 - Texto extraído da Prova Oficial.
79;CH;140475;A;10;0;;1.65663;0.56156;0.19846;AZUL;1343;;0;2024;0.6362800000000004;Questão 79 - Texto extraído da Prova Oficial.
79;CH;140475;A;10;0;;1.65663;0.56156;0.19846;AZUL;1431;;0;2024;0.6362800000000004;Questão 79 - Texto extraído da Prova Oficial.
178;MT;87525;C;26;0;;1.64523;0.58391;0.19253;AZUL;1323;;0;2024;0.5760799999999997;Questão 178 - Texto extraído da Prova Oficial.
178;MT;87525;C;26;0;;1.64523;0.58391;0.19253;AZUL;1363;;0;2024;0.5760799999999997;Questão 178 - Texto extraído da Prova Oficial.
37;LC;10593;D;19;0;;1.402;0.401;0.215;AZUL;1353;;0;2024;0.5259999999999998;Questão 37 - Texto extraído da Prova Oficial.
37;LC;10593;D;19;0;;1.402;0.401;0.215;AZUL;1441;;0;2024;0.5259999999999998;Questão 37 - Texto extraído da Prova Oficial.
170;MT;32627;A;20;0;;2.87;1.54072;0.12062;AZUL;1363;;0;2024;0.5147400000000002;Questão 170 - Texto extraído da Prova Oficial.
170;MT;32627;A;20;0;;2.87;1.54072;0.12062;AZUL;1323;;0;2024;0.5147400000000002;Questão 170 - Texto extraído da Prova Oficial.
34;LC;150684;B;28;0;;1.05578;0.18306;0.20969;AZUL;1353;;0;2024;0.51393;Questão 34 - Texto extraído da Prova Oficial.
34;LC;150684;B;28;0;;1.05578;0.18306;0.20969;AZUL;1441;;0;2024;0.51393;Questão 34 - Texto extraído da Prova Oficial.
96;CN;85312;C;14;0;;1.04682;0.19023;0.21346;AZUL;1373;;0;2024;0.4556500000000001;Questão 96 - Texto extraído da Prova Oficial.
96;CN;85312;C;14;0;;1.04682;0.19023;0.21346;AZUL;1333;;0;2024;0.4556500000000001;Questão 96 - Texto extraído da Prova Oficial.
84;CH;149741;D;5;0;;2.30989;1.07008;0.19248;AZUL;1383;;0;2024;0.4471400000000006;Questão 84 - Texto extraído da Prova Oficial.
173;MT;84423;A;29;0;;2.81885;1.47104;0.15626;AZUL;1407;;0;2024;0.4432800000000003;Questão 173 - Texto extraído da Prova Oficial.
174;MT;111768;B;26;0;;1.34953;0.50738;0.16017;AZUL;1363;;0;2024;0.3760699999999994;Questão 174 - Texto extraído da Prova Oficial.
174;MT;111768;B;26;0;;1.34953;0.50738;0.16017;AZUL;1323;;0;2024;0.3760699999999994;Questão 174 - Texto extraído da Prova Oficial.
107;CN;78441;E;29;0;;2.26694;0.92667;0.27632;AZUL;1419;;0;2024;0.3722699999999999;Questão 107 - Texto extraído da Prova Oficial.
117;CN;13702;B;5;0;;2.86412;1.37123;0.25332;AZUL;1373;;0;2024;0.3479500000000004;Questão 117 - Texto extraído da Prova Oficial.
117;CN;13702;B;5;0;;2.86412;1.37123;0.25332;AZUL;1333;;0;2024;0.3479500000000004;Questão 117 - Texto extraído da Prova Oficial.
71;CH;141401;D;9;0;;2.46539;1.08536;0.27044;AZUL;1383;;0;2024;0.3225;Questão 71 - Texto extraído da Prova Oficial.
70;CH;141320;B;24;0;;1.798;0.77439;0.19123;AZUL;1431;;0;2024;0.3166799999999998;Questão 70 - Texto extraído da Prova Oficial.
70;CH;141320;B;24;0;;1.798;0.77439;0.19123;AZUL;1343;;0;2024;0.3166799999999998;Questão 70 - Texto extraído da Prova Oficial.
131;CN;82747;E;28;0;;1.42716;0.47356;0.22465;AZUL;1333;;0;2024;0.3103900000000001;Questão 131 - Texto extraído da Prova Oficial.
