CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;TX_ENUNCIADO
121;CN;85169;C;23;0;;2.33483;0.70487;0.12771;AZUL;1165;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
121;CN;85169;C;23;0;;2.33483;0.70487;0.12771;AZUL;1125;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
121;CN;85169;C;23;0;;2.33483;0.70487;0.12771;AZUL;1165;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
121;CN;85169;C;23;0;;2.33483;0.70487;0.12771;AZUL;1125;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
136;MT;97590;E;25;0;;2.33252;2.40899;0.14217;AZUL;1183;;0;2022;Questão 136 - Texto extraído da Prova Oficial.
136;MT;97590;E;25;0;;2.33252;2.40899;0.14217;AZUL;1183;;0;2022;Questão 136 - Texto extraído da Prova Oficial.
136;MT;97590;E;25;0;;2.33252;2.40899;0.14217;AZUL;1075;;0;2022;Questão 136 - Texto extraído da Prova Oficial.
136;MT;97590;E;25;0;;2.33252;2.40899;0.14217;AZUL;1183;;0;2022;Questão 136 - Texto extraído da Prova Oficial.
136;MT;97590;E;25;0;;2.33252;2.40899;0.14217;AZUL;1075;;0;2022;Questão 136 - Texto extraído da Prova Oficial.
136;MT;97590;E;25;0;;2.33252;2.40899;0.14217;AZUL;1075;;0;2022;Questão 136 - Texto extraído da Prova Oficial.
87;CH;111955;C;3;0;;2.32506;1.21057;0.08142;AZUL;1095;;0;2022;Questão 87 - Texto extraído da Prova Oficial.
87;CH;111955;C;3;0;;2.32506;1.21057;0.08142;AZUL;1095;;0;2022;Questão 87 - Texto extraído da Prova Oficial.
87;CH;111955;C;3;0;;2.32506;1.21057;0.08142;AZUL;1135;;0;2022;Questão 87 - Texto extraído da Prova Oficial.
87;CH;111955;C;3;0;;2.32506;1.21057;0.08142;AZUL;1135;;0;2022;Questão 87 - Texto extraído da Prova Oficial.
87;CH;111955;C;3;0;;2.32506;1.21057;0.08142;AZUL;1095;;0;2022;Questão 87 - Texto extraído da Prova Oficial.
87;CH;111955;C;3;0;;2.32506;1.21057;0.08142;AZUL;1135;;0;2022;Questão 87 - Texto extraído da Prova Oficial.
58;CH;118141;B;25;0;;2.31834;0.68056;0.18756;AZUL;1135;;0;2022;Questão 58 - Texto extraído da Prova Oficial.
58;CH;118141;B;25;0;;2.31834;0.68056;0.18756;AZUL;1095;;0;2022;Questão 58 - Texto extraído da Prova Oficial.
58;CH;118141;B;25;0;;2.31834;0.68056;0.18756;AZUL;1095;;0;2022;Questão 58 - Texto extraído da Prova Oficial.
58;CH;118141;B;25;0;;2.31834;0.68056;0.18756;AZUL;1095;;0;2022;Questão 58 - Texto extraído da Prova Oficial.
58;CH;118141;B;25;0;;2.31834;0.68056;0.18756;AZUL;1135;;0;2022;Questão 58 - Texto extraído da Prova Oficial.
58;CH;118141;B;25;0;;2.31834;0.68056;0.18756;AZUL;1135;;0;2022;Questão 58 - Texto extraído da Prova Oficial.
45;LC;141261;E;14;0;;2.31367;0.48334;0.18144;AZUL;1065;;0;2022;Questão 45 - Texto extraído da Prova Oficial.
45;LC;141261;E;14;0;;2.31367;0.48334;0.18144;AZUL;1179;;0;2022;Questão 45 - Texto extraído da Prova Oficial.
45;LC;141261;E;14;0;;2.31367;0.48334;0.18144;AZUL;1179;;0;2022;Questão 45 - Texto extraído da Prova Oficial.
45;LC;141261;E;14;0;;2.31367;0.48334;0.18144;AZUL;1065;;0;2022;Questão 45 - Texto extraído da Prova Oficial.
45;LC;141261;E;14;0;;2.31367;0.48334;0.18144;AZUL;1179;;0;2022;Questão 45 - Texto extraído da Prova Oficial.
45;LC;141261;E;14;0;;2.31367;0.48334;0.18144;AZUL;1065;;0;2022;Questão 45 - Texto extraído da Prova Oficial.
154;MT;126044;B;18;0;;2.31188;2.74165;0.29997;AZUL;1155;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;126044;B;18;0;;2.31188;2.74165;0.29997;AZUL;1115;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;126044;B;18;0;;2.31188;2.74165;0.29997;AZUL;1155;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;126044;B;18;0;;2.31188;2.74165;0.29997;AZUL;1155;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;126044;B;18;0;;2.31188;2.74165;0.29997;AZUL;1115;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;126044;B;18;0;;2.31188;2.74165;0.29997;AZUL;1115;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
118;CN;111481;B;5;0;;2.3075;2.50088;0.14404;AZUL;1165;;0;2022;Questão 118 - Texto extraído da Prova Oficial.
118;CN;111481;B;5;0;;2.3075;2.50088;0.14404;AZUL;1165;;0;2022;Questão 118 - Texto extraído da Prova Oficial.
118;CN;111481;B;5;0;;2.3075;2.50088;0.14404;AZUL;1125;;0;2022;Questão 118 - Texto extraído da Prova Oficial.
118;CN;111481;B;5;0;;2.3075;2.50088;0.14404;AZUL;1125;;0;2022;Questão 118 - Texto extraído da Prova Oficial.
118;CN;111481;B;5;0;;2.3075;2.50088;0.14404;AZUL;1125;;0;2022;Questão 118 - Texto extraído da Prova Oficial.
118;CN;111481;B;5;0;;2.3075;2.50088;0.14404;AZUL;1165;;0;2022;Questão 118 - Texto extraído da Prova Oficial.
85;CH;97710;C;2;0;;2.30268;2.77269;0.20734;AZUL;1095;;0;2022;Questão 85 - Texto extraído da Prova Oficial.
85;CH;97710;C;2;0;;2.30268;2.77269;0.20734;AZUL;1135;;0;2022;Questão 85 - Texto extraído da Prova Oficial.
85;CH;97710;C;2;0;;2.30268;2.77269;0.20734;AZUL;1135;;0;2022;Questão 85 - Texto extraído da Prova Oficial.
85;CH;97710;C;2;0;;2.30268;2.77269;0.20734;AZUL;1095;;0;2022;Questão 85 - Texto extraído da Prova Oficial.
85;CH;97710;C;2;0;;2.30268;2.77269;0.20734;AZUL;1095;;0;2022;Questão 85 - Texto extraído da Prova Oficial.
85;CH;97710;C;2;0;;2.30268;2.77269;0.20734;AZUL;1135;;0;2022;Questão 85 - Texto extraído da Prova Oficial.
179;MT;85588;B;24;0;;2.30031;0.46698;0.25799;AZUL;1183;;0;2022;Questão 179 - Texto extraído da Prova Oficial.
179;MT;85588;B;24;0;;2.30031;0.46698;0.25799;AZUL;1075;;0;2022;Questão 179 - Texto extraído da Prova Oficial.
179;MT;85588;B;24;0;;2.30031;0.46698;0.25799;AZUL;1183;;0;2022;Questão 179 - Texto extraído da Prova Oficial.
179;MT;85588;B;24;0;;2.30031;0.46698;0.25799;AZUL;1075;;0;2022;Questão 179 - Texto extraído da Prova Oficial.
179;MT;85588;B;24;0;;2.30031;0.46698;0.25799;AZUL;1183;;0;2022;Questão 179 - Texto extraído da Prova Oficial.
179;MT;85588;B;24;0;;2.30031;0.46698;0.25799;AZUL;1075;;0;2022;Questão 179 - Texto extraído da Prova Oficial.
18;LC;84487;E;24;0;;2.29459;0.22912;0.09786;AZUL;1105;;0;2022;Questão 18 - Texto extraído da Prova Oficial.
18;LC;84487;E;24;0;;2.29459;0.22912;0.09786;AZUL;1105;;0;2022;Questão 18 - Texto extraído da Prova Oficial.
18;LC;84487;E;24;0;;2.29459;0.22912;0.09786;AZUL;1145;;0;2022;Questão 18 - Texto extraído da Prova Oficial.
18;LC;84487;E;24;0;;2.29459;0.22912;0.09786;AZUL;1145;;0;2022;Questão 18 - Texto extraído da Prova Oficial.
18;LC;84487;E;24;0;;2.29459;0.22912;0.09786;AZUL;1145;;0;2022;Questão 18 - Texto extraído da Prova Oficial.
18;LC;84487;E;24;0;;2.29459;0.22912;0.09786;AZUL;1105;;0;2022;Questão 18 - Texto extraído da Prova Oficial.
44;LC;140910;E;30;0;;2.29443;1.77465;0.11517;AZUL;1145;;0;2022;Questão 44 - Texto extraído da Prova Oficial.
44;LC;140910;E;30;0;;2.29443;1.77465;0.11517;AZUL;1105;;0;2022;Questão 44 - Texto extraído da Prova Oficial.
44;LC;140910;E;30;0;;2.29443;1.77465;0.11517;AZUL;1105;;0;2022;Questão 44 - Texto extraído da Prova Oficial.
44;LC;140910;E;30;0;;2.29443;1.77465;0.11517;AZUL;1145;;0;2022;Questão 44 - Texto extraído da Prova Oficial.
44;LC;140910;E;30;0;;2.29443;1.77465;0.11517;AZUL;1105;;0;2022;Questão 44 - Texto extraído da Prova Oficial.
44;LC;140910;E;30;0;;2.29443;1.77465;0.11517;AZUL;1145;;0;2022;Questão 44 - Texto extraído da Prova Oficial.
36;LC;140846;B;19;0;;2.28962;1.24372;0.11307;AZUL;1145;;0;2022;Questão 36 - Texto extraído da Prova Oficial.
36;LC;140846;B;19;0;;2.28962;1.24372;0.11307;AZUL;1145;;0;2022;Questão 36 - Texto extraído da Prova Oficial.
36;LC;140846;B;19;0;;2.28962;1.24372;0.11307;AZUL;1105;;0;2022;Questão 36 - Texto extraído da Prova Oficial.
36;LC;140846;B;19;0;;2.28962;1.24372;0.11307;AZUL;1105;;0;2022;Questão 36 - Texto extraído da Prova Oficial.
36;LC;140846;B;19;0;;2.28962;1.24372;0.11307;AZUL;1145;;0;2022;Questão 36 - Texto extraído da Prova Oficial.
36;LC;140846;B;19;0;;2.28962;1.24372;0.11307;AZUL;1105;;0;2022;Questão 36 - Texto extraído da Prova Oficial.
146;MT;95509;E;21;0;;2.27997;2.41531;0.11329;AZUL;1075;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;95509;E;21;0;;2.27997;2.41531;0.11329;AZUL;1075;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;95509;E;21;0;;2.27997;2.41531;0.11329;AZUL;1183;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;95509;E;21;0;;2.27997;2.41531;0.11329;AZUL;1183;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;95509;E;21;0;;2.27997;2.41531;0.11329;AZUL;1075;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;95509;E;21;0;;2.27997;2.41531;0.11329;AZUL;1183;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
168;MT;29906;C;8;0;;2.27407;1.97371;0.1809;AZUL;1155;;0;2022;Questão 168 - Texto extraído da Prova Oficial.
168;MT;29906;C;8;0;;2.27407;1.97371;0.1809;AZUL;1155;;0;2022;Questão 168 - Texto extraído da Prova Oficial.
168;MT;29906;C;8;0;;2.27407;1.97371;0.1809;AZUL;1115;;0;2022;Questão 168 - Texto extraído da Prova Oficial.
168;MT;29906;C;8;0;;2.27407;1.97371;0.1809;AZUL;1155;;0;2022;Questão 168 - Texto extraído da Prova Oficial.
168;MT;29906;C;8;0;;2.27407;1.97371;0.1809;AZUL;1115;;0;2022;Questão 168 - Texto extraído da Prova Oficial.
168;MT;29906;C;8;0;;2.27407;1.97371;0.1809;AZUL;1115;;0;2022;Questão 168 - Texto extraído da Prova Oficial.
24;LC;15110;C;13;0;;2.27301;1.94727;0.20869;AZUL;1145;;0;2022;"
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
24;LC;15110;C;13;0;;2.27301;1.94727;0.20869;AZUL;1105;;0;2022;"
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
24;LC;15110;C;13;0;;2.27301;1.94727;0.20869;AZUL;1145;;0;2022;"
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
24;LC;15110;C;13;0;;2.27301;1.94727;0.20869;AZUL;1105;;0;2022;"
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
24;LC;15110;C;13;0;;2.27301;1.94727;0.20869;AZUL;1145;;0;2022;"
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
24;LC;15110;C;13;0;;2.27301;1.94727;0.20869;AZUL;1105;;0;2022;"
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
12;LC;42674;B;27;0;;2.26956;0.51892;0.2337;AZUL;1065;;0;2022;Questão 12 - Texto extraído da Prova Oficial.
12;LC;42674;B;27;0;;2.26956;0.51892;0.2337;AZUL;1179;;0;2022;Questão 12 - Texto extraído da Prova Oficial.
12;LC;42674;B;27;0;;2.26956;0.51892;0.2337;AZUL;1179;;0;2022;Questão 12 - Texto extraído da Prova Oficial.
12;LC;42674;B;27;0;;2.26956;0.51892;0.2337;AZUL;1179;;0;2022;Questão 12 - Texto extraído da Prova Oficial.
12;LC;42674;B;27;0;;2.26956;0.51892;0.2337;AZUL;1065;;0;2022;Questão 12 - Texto extraído da Prova Oficial.
12;LC;42674;B;27;0;;2.26956;0.51892;0.2337;AZUL;1065;;0;2022;Questão 12 - Texto extraído da Prova Oficial.
57;CH;111782;B;11;0;;2.26375;1.88337;0.11935;AZUL;1095;;0;2022;Questão 57 - Texto extraído da Prova Oficial.
57;CH;111782;B;11;0;;2.26375;1.88337;0.11935;AZUL;1135;;0;2022;Questão 57 - Texto extraído da Prova Oficial.
57;CH;111782;B;11;0;;2.26375;1.88337;0.11935;AZUL;1095;;0;2022;Questão 57 - Texto extraído da Prova Oficial.
57;CH;111782;B;11;0;;2.26375;1.88337;0.11935;AZUL;1135;;0;2022;Questão 57 - Texto extraído da Prova Oficial.
57;CH;111782;B;11;0;;2.26375;1.88337;0.11935;AZUL;1135;;0;2022;Questão 57 - Texto extraído da Prova Oficial.
57;CH;111782;B;11;0;;2.26375;1.88337;0.11935;AZUL;1095;;0;2022;Questão 57 - Texto extraído da Prova Oficial.
55;CH;97405;A;8;0;;2.26097;0.38595;0.21827;AZUL;1095;;0;2022;Questão 55 - Texto extraído da Prova Oficial.
55;CH;97405;A;8;0;;2.26097;0.38595;0.21827;AZUL;1135;;0;2022;Questão 55 - Texto extraído da Prova Oficial.
55;CH;97405;A;8;0;;2.26097;0.38595;0.21827;AZUL;1095;;0;2022;Questão 55 - Texto extraído da Prova Oficial.
55;CH;97405;A;8;0;;2.26097;0.38595;0.21827;AZUL;1095;;0;2022;Questão 55 - Texto extraído da Prova Oficial.
55;CH;97405;A;8;0;;2.26097;0.38595;0.21827;AZUL;1135;;0;2022;Questão 55 - Texto extraído da Prova Oficial.
55;CH;97405;A;8;0;;2.26097;0.38595;0.21827;AZUL;1135;;0;2022;Questão 55 - Texto extraído da Prova Oficial.
158;MT;86839;C;14;0;;2.24079;2.67761;0.29635;AZUL;1115;;0;2022;Questão 158 - Texto extraído da Prova Oficial.
158;MT;86839;C;14;0;;2.24079;2.67761;0.29635;AZUL;1115;;0;2022;Questão 158 - Texto extraído da Prova Oficial.
158;MT;86839;C;14;0;;2.24079;2.67761;0.29635;AZUL;1155;;0;2022;Questão 158 - Texto extraído da Prova Oficial.
158;MT;86839;C;14;0;;2.24079;2.67761;0.29635;AZUL;1155;;0;2022;Questão 158 - Texto extraído da Prova Oficial.
158;MT;86839;C;14;0;;2.24079;2.67761;0.29635;AZUL;1155;;0;2022;Questão 158 - Texto extraído da Prova Oficial.
158;MT;86839;C;14;0;;2.24079;2.67761;0.29635;AZUL;1115;;0;2022;Questão 158 - Texto extraído da Prova Oficial.
56;CH;84889;C;24;0;;2.2274;1.13094;0.18159;AZUL;1095;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;84889;C;24;0;;2.2274;1.13094;0.18159;AZUL;1135;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;84889;C;24;0;;2.2274;1.13094;0.18159;AZUL;1135;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;84889;C;24;0;;2.2274;1.13094;0.18159;AZUL;1135;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;84889;C;24;0;;2.2274;1.13094;0.18159;AZUL;1095;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;84889;C;24;0;;2.2274;1.13094;0.18159;AZUL;1095;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
74;CH;118110;C;6;0;;2.22329;1.79851;0.25237;AZUL;1175;;0;2022;Questão 74 - Texto extraído da Prova Oficial.
74;CH;118110;C;6;0;;2.22329;1.79851;0.25237;AZUL;1055;;0;2022;Questão 74 - Texto extraído da Prova Oficial.
74;CH;118110;C;6;0;;2.22329;1.79851;0.25237;AZUL;1055;;0;2022;Questão 74 - Texto extraído da Prova Oficial.
74;CH;118110;C;6;0;;2.22329;1.79851;0.25237;AZUL;1055;;0;2022;Questão 74 - Texto extraído da Prova Oficial.
74;CH;118110;C;6;0;;2.22329;1.79851;0.25237;AZUL;1175;;0;2022;Questão 74 - Texto extraído da Prova Oficial.
74;CH;118110;C;6;0;;2.22329;1.79851;0.25237;AZUL;1175;;0;2022;Questão 74 - Texto extraído da Prova Oficial.
33;LC;140850;A;20;0;;2.22164;0.71104;0.13389;AZUL;1105;;0;2022;Questão 33 - Texto extraído da Prova Oficial.
33;LC;140850;A;20;0;;2.22164;0.71104;0.13389;AZUL;1105;;0;2022;Questão 33 - Texto extraído da Prova Oficial.
33;LC;140850;A;20;0;;2.22164;0.71104;0.13389;AZUL;1145;;0;2022;Questão 33 - Texto extraído da Prova Oficial.
33;LC;140850;A;20;0;;2.22164;0.71104;0.13389;AZUL;1145;;0;2022;Questão 33 - Texto extraído da Prova Oficial.
33;LC;140850;A;20;0;;2.22164;0.71104;0.13389;AZUL;1145;;0;2022;Questão 33 - Texto extraído da Prova Oficial.
33;LC;140850;A;20;0;;2.22164;0.71104;0.13389;AZUL;1105;;0;2022;Questão 33 - Texto extraído da Prova Oficial.
146;MT;31366;D;3;0;;2.21676;1.74238;0.20214;AZUL;1115;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;31366;D;3;0;;2.21676;1.74238;0.20214;AZUL;1115;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;31366;D;3;0;;2.21676;1.74238;0.20214;AZUL;1155;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;31366;D;3;0;;2.21676;1.74238;0.20214;AZUL;1155;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;31366;D;3;0;;2.21676;1.74238;0.20214;AZUL;1115;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
146;MT;31366;D;3;0;;2.21676;1.74238;0.20214;AZUL;1155;;0;2022;Questão 146 - Texto extraído da Prova Oficial.
82;CH;140643;B;6;0;;2.21197;1.4236;0.21778;AZUL;1175;;0;2022;Questão 82 - Texto extraído da Prova Oficial.
82;CH;140643;B;6;0;;2.21197;1.4236;0.21778;AZUL;1175;;0;2022;Questão 82 - Texto extraído da Prova Oficial.
82;CH;140643;B;6;0;;2.21197;1.4236;0.21778;AZUL;1055;;0;2022;Questão 82 - Texto extraído da Prova Oficial.
82;CH;140643;B;6;0;;2.21197;1.4236;0.21778;AZUL;1175;;0;2022;Questão 82 - Texto extraído da Prova Oficial.
82;CH;140643;B;6;0;;2.21197;1.4236;0.21778;AZUL;1055;;0;2022;Questão 82 - Texto extraído da Prova Oficial.
82;CH;140643;B;6;0;;2.21197;1.4236;0.21778;AZUL;1055;;0;2022;Questão 82 - Texto extraído da Prova Oficial.
100;CN;7778;A;17;0;;2.20709;1.17479;0.13632;AZUL;1125;;0;2022;Questão 100 - Texto extraído da Prova Oficial.
100;CN;7778;A;17;0;;2.20709;1.17479;0.13632;AZUL;1165;;0;2022;Questão 100 - Texto extraído da Prova Oficial.
100;CN;7778;A;17;0;;2.20709;1.17479;0.13632;AZUL;1165;;0;2022;Questão 100 - Texto extraído da Prova Oficial.
100;CN;7778;A;17;0;;2.20709;1.17479;0.13632;AZUL;1125;;0;2022;Questão 100 - Texto extraído da Prova Oficial.
100;CN;7778;A;17;0;;2.20709;1.17479;0.13632;AZUL;1125;;0;2022;Questão 100 - Texto extraído da Prova Oficial.
100;CN;7778;A;17;0;;2.20709;1.17479;0.13632;AZUL;1165;;0;2022;Questão 100 - Texto extraído da Prova Oficial.
86;CH;140222;C;5;0;;2.20684;0.49143;0.16913;AZUL;1135;;0;2022;Questão 86 - Texto extraído da Prova Oficial.
86;CH;140222;C;5;0;;2.20684;0.49143;0.16913;AZUL;1095;;0;2022;Questão 86 - Texto extraído da Prova Oficial.
86;CH;140222;C;5;0;;2.20684;0.49143;0.16913;AZUL;1095;;0;2022;Questão 86 - Texto extraído da Prova Oficial.
86;CH;140222;C;5;0;;2.20684;0.49143;0.16913;AZUL;1095;;0;2022;Questão 86 - Texto extraído da Prova Oficial.
86;CH;140222;C;5;0;;2.20684;0.49143;0.16913;AZUL;1135;;0;2022;Questão 86 - Texto extraído da Prova Oficial.
86;CH;140222;C;5;0;;2.20684;0.49143;0.16913;AZUL;1135;;0;2022;Questão 86 - Texto extraído da Prova Oficial.
94;CN;85952;E;4;0;;2.20432;0.14133;0.21042;AZUL;1165;;0;2022;Questão 94 - Texto extraído da Prova Oficial.
94;CN;85952;E;4;0;;2.20432;0.14133;0.21042;AZUL;1125;;0;2022;Questão 94 - Texto extraído da Prova Oficial.
94;CN;85952;E;4;0;;2.20432;0.14133;0.21042;AZUL;1165;;0;2022;Questão 94 - Texto extraído da Prova Oficial.
94;CN;85952;E;4;0;;2.20432;0.14133;0.21042;AZUL;1125;;0;2022;Questão 94 - Texto extraído da Prova Oficial.
94;CN;85952;E;4;0;;2.20432;0.14133;0.21042;AZUL;1125;;0;2022;Questão 94 - Texto extraído da Prova Oficial.
94;CN;85952;E;4;0;;2.20432;0.14133;0.21042;AZUL;1165;;0;2022;Questão 94 - Texto extraído da Prova Oficial.
119;CN;64099;D;20;0;;2.20036;1.93466;0.24483;AZUL;1165;;0;2022;Questão 119 - Texto extraído da Prova Oficial.
119;CN;64099;D;20;0;;2.20036;1.93466;0.24483;AZUL;1165;;0;2022;Questão 119 - Texto extraído da Prova Oficial.
119;CN;64099;D;20;0;;2.20036;1.93466;0.24483;AZUL;1125;;0;2022;Questão 119 - Texto extraído da Prova Oficial.
119;CN;64099;D;20;0;;2.20036;1.93466;0.24483;AZUL;1125;;0;2022;Questão 119 - Texto extraído da Prova Oficial.
119;CN;64099;D;20;0;;2.20036;1.93466;0.24483;AZUL;1125;;0;2022;Questão 119 - Texto extraído da Prova Oficial.
119;CN;64099;D;20;0;;2.20036;1.93466;0.24483;AZUL;1165;;0;2022;Questão 119 - Texto extraído da Prova Oficial.
154;MT;43182;C;3;0;;2.19381;1.56693;0.1302;AZUL;1075;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;43182;C;3;0;;2.19381;1.56693;0.1302;AZUL;1183;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;43182;C;3;0;;2.19381;1.56693;0.1302;AZUL;1075;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;43182;C;3;0;;2.19381;1.56693;0.1302;AZUL;1183;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;43182;C;3;0;;2.19381;1.56693;0.1302;AZUL;1075;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
154;MT;43182;C;3;0;;2.19381;1.56693;0.1302;AZUL;1183;;0;2022;Questão 154 - Texto extraído da Prova Oficial.
170;MT;68123;B;26;0;;2.18973;1.32978;0.04601;AZUL;1183;;0;2022;Questão 170 - Texto extraído da Prova Oficial.
170;MT;68123;B;26;0;;2.18973;1.32978;0.04601;AZUL;1075;;0;2022;Questão 170 - Texto extraído da Prova Oficial.
170;MT;68123;B;26;0;;2.18973;1.32978;0.04601;AZUL;1075;;0;2022;Questão 170 - Texto extraído da Prova Oficial.
170;MT;68123;B;26;0;;2.18973;1.32978;0.04601;AZUL;1183;;0;2022;Questão 170 - Texto extraído da Prova Oficial.
170;MT;68123;B;26;0;;2.18973;1.32978;0.04601;AZUL;1075;;0;2022;Questão 170 - Texto extraído da Prova Oficial.
170;MT;68123;B;26;0;;2.18973;1.32978;0.04601;AZUL;1183;;0;2022;Questão 170 - Texto extraído da Prova Oficial.
62;CH;140585;C;9;0;;2.18434;1.60479;0.16086;AZUL;1055;;0;2022;Questão 62 - Texto extraído da Prova Oficial.
62;CH;140585;C;9;0;;2.18434;1.60479;0.16086;AZUL;1055;;0;2022;Questão 62 - Texto extraído da Prova Oficial.
62;CH;140585;C;9;0;;2.18434;1.60479;0.16086;AZUL;1175;;0;2022;Questão 62 - Texto extraído da Prova Oficial.
62;CH;140585;C;9;0;;2.18434;1.60479;0.16086;AZUL;1175;;0;2022;Questão 62 - Texto extraído da Prova Oficial.
62;CH;140585;C;9;0;;2.18434;1.60479;0.16086;AZUL;1175;;0;2022;Questão 62 - Texto extraído da Prova Oficial.
62;CH;140585;C;9;0;;2.18434;1.60479;0.16086;AZUL;1055;;0;2022;Questão 62 - Texto extraído da Prova Oficial.
150;MT;31126;C;8;0;;2.18251;2.79773;0.30348;AZUL;1115;;0;2022;Questão 150 - Texto extraído da Prova Oficial.
150;MT;31126;C;8;0;;2.18251;2.79773;0.30348;AZUL;1155;;0;2022;Questão 150 - Texto extraído da Prova Oficial.
150;MT;31126;C;8;0;;2.18251;2.79773;0.30348;AZUL;1115;;0;2022;Questão 150 - Texto extraído da Prova Oficial.
150;MT;31126;C;8;0;;2.18251;2.79773;0.30348;AZUL;1155;;0;2022;Questão 150 - Texto extraído da Prova Oficial.
150;MT;31126;C;8;0;;2.18251;2.79773;0.30348;AZUL;1115;;0;2022;Questão 150 - Texto extraído da Prova Oficial.
150;MT;31126;C;8;0;;2.18251;2.79773;0.30348;AZUL;1155;;0;2022;Questão 150 - Texto extraído da Prova Oficial.
159;MT;85013;B;2;0;;2.17147;2.5423;0.1841;AZUL;1075;;0;2022;Questão 159 - Texto extraído da Prova Oficial.
159;MT;85013;B;2;0;;2.17147;2.5423;0.1841;AZUL;1075;;0;2022;Questão 159 - Texto extraído da Prova Oficial.
159;MT;85013;B;2;0;;2.17147;2.5423;0.1841;AZUL;1075;;0;2022;Questão 159 - Texto extraído da Prova Oficial.
159;MT;85013;B;2;0;;2.17147;2.5423;0.1841;AZUL;1183;;0;2022;Questão 159 - Texto extraído da Prova Oficial.
159;MT;85013;B;2;0;;2.17147;2.5423;0.1841;AZUL;1183;;0;2022;Questão 159 - Texto extraído da Prova Oficial.
159;MT;85013;B;2;0;;2.17147;2.5423;0.1841;AZUL;1183;;0;2022;Questão 159 - Texto extraído da Prova Oficial.
91;CN;49900;B;10;0;;2.16971;0.32789;0.17424;AZUL;1165;;0;2022;Questão 91 - Texto extraído da Prova Oficial.
91;CN;49900;B;10;0;;2.16971;0.32789;0.17424;AZUL;1165;;0;2022;Questão 91 - Texto extraído da Prova Oficial.
91;CN;49900;B;10;0;;2.16971;0.32789;0.17424;AZUL;1125;;0;2022;Questão 91 - Texto extraído da Prova Oficial.
91;CN;49900;B;10;0;;2.16971;0.32789;0.17424;AZUL;1125;;0;2022;Questão 91 - Texto extraído da Prova Oficial.
91;CN;49900;B;10;0;;2.16971;0.32789;0.17424;AZUL;1125;;0;2022;Questão 91 - Texto extraído da Prova Oficial.
91;CN;49900;B;10;0;;2.16971;0.32789;0.17424;AZUL;1165;;0;2022;Questão 91 - Texto extraído da Prova Oficial.
60;CH;140429;B;20;0;;2.16917;0.75171;0.18087;AZUL;1175;;0;2022;Questão 60 - Texto extraído da Prova Oficial.
60;CH;140429;B;20;0;;2.16917;0.75171;0.18087;AZUL;1175;;0;2022;Questão 60 - Texto extraído da Prova Oficial.
